internal_id,session,song_id,orig_or_cover,age_at_event,association,control,description,emot_content,emot_intensity,energetic,experience,familiarity,important,preference,social,unique,vivid,rms,spectral_bandwidth,spectral_centroid,spectral_contrast,spectral_flatness,spectral_rolloff,zero_crossing_rate,mfccs_offset,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,tempo,key,treble,tbb,genre,mean_valence,mean_arousal
74,2,2011_2,orig,9,9,completely spontaneous,Private,somewhat positive,a little,somewhat,Radio,extremely,a little,a little,very,somewhat,somewhat,-0.6384466789475738,1.347393841182967,1.465928735660632,-1.2822825657012302,3.046882006346286,1.4989756805734806,1.5876040154249258,1.1661264293554865,-0.7605211237959763,-0.564147884503955,-1.3238919754253735,-0.6262286366116602,-0.10017676755146762,-0.16848209787043764,-0.22334023186086968,0.3642375045098235,0.7010602856054589,1.0415798541974033,0.43201708617833673,0.5892125228464661,1.2027909507065178,Ab,-0.8124038404635961,0.6669202416298763,1,1.8856695110560533,1.904906659195151
74,2,2012_3,orig,9,9,somewhat spontaneous,Private,somewhat positive,a little,somewhat,"Radio, performed in class once",extremely,a little,somewhat,very,very,very,0.04911522335977889,-1.2130565511615028,-1.086357602891901,-0.6806431374700547,-1.3109819737519597,-1.0741057380859742,-0.7257650742241755,0.22366670535127584,1.0651545227798231,-0.631597648859348,0.7827647536593281,0.7458170426627431,1.1869678319008228,1.763441806142605,0.6387909552286364,0.6012032442274651,1.4544725075583416,0.6526182664465074,0.7448967781120295,-0.1457400274909842,-0.40955759590717505,F,-0.8124038404635961,0.6669202416298763,1,0.6445531150121386,-0.19220092841815176
74,2,2013_1,orig,10,10,somewhat spontaneous,Watched someone get in trouble in class for playing this on their phone,neutral,not at all,not at all,Radio,extremely,not at all,somewhat,extremely,somewhat,very,-1.4393671165926634,0.20987385326508456,0.23483792424774635,-0.9910206349838584,1.216182459206448,0.29766685209106636,0.17872477623327618,0.10429178348974998,0.4108171112110322,0.20613364922285884,-0.6884736693205431,-1.3720339888014057,-0.26509128691403,-0.43815737075848776,0.7016265892674295,-0.1099778108278532,-0.43740025781132824,-0.07949121828335554,0.5259909737845186,1.1841594469433283,-0.2634359014981353,F#,-0.8124038404635961,0.6669202416298763,1,-0.04495599390114784,-0.02931878569090477
74,2,2013_2,orig,17,17,completely spontaneous,Filmed a video with this music in the background as the very last thing I did in high school before the pandemic hit.,somewhat negative,somewhat,a little,Radio,extremely,a little,a little,very,extremely,very,-1.4789391482147964,0.8831998963925466,-0.0770401996416611,-0.7016801949426444,-0.03876730227981821,0.3788608305210353,-0.38870947947168105,-1.4257938632836658,0.0558474110766942,0.8469479328966268,-0.8905111207325359,0.858791593307949,0.5716516393034481,-0.5500379012521049,0.5465718595951419,0.6734070024513381,-0.4808611731119377,0.5074959746872617,0.42859953624581737,0.21431312432421604,0.6664294304458469,G,-0.8124038404635961,0.6669202416298763,1,0.2032672853076351,0.09284282135453002
74,2,2013_3,orig,12,12,somewhat deliberate,I remember making this my ringtone for my first phone.,neutral,not at all,not at all,"Heard on radio, was my ringtone",very,not at all,a little,not at all,very,a little,1.5882926681616036,-1.523737161134865,-1.1769923274555325,-1.474226722085776,-0.8335506981178937,-1.0727036153439404,-0.649480451796715,1.4969506647271382,1.241280424957813,-1.2998579896196412,0.7347283476367465,-0.3775893630785684,0.7761859196458206,0.2385083256506393,1.0473820250424712,0.5073841228802727,0.7815872680266689,0.8308429036876422,0.673126713773634,0.8462971020656973,1.4592971517300195,A,-0.8124038404635961,0.6669202416298763,1,-0.7620454671709654,1.070135677718011
74,2,2013_5,orig,10,"10, 16-18",somewhat spontaneous,Private,very positive,a little,somewhat,"Radio, listened to on Spotify for a while",extremely,not at all,love it!,extremely,a little,somewhat,-0.8908247826204189,0.3230998073422802,0.8525873687098606,0.44111567719032496,0.1522061658471068,0.6700866442520126,1.03421290265834,0.11430219452809812,-0.8892374506211005,-1.1643232787071984,-0.469401048160409,-0.22307093028692712,-1.2685408582569715,-0.8458738197776023,0.11285007255156124,-1.441536390549645,0.20307882567322347,-0.7898940388591603,-1.244906911439635,1.2893331767032492,1.7822678715296592,G,-0.8124038404635961,0.6669202416298763,1,0.837615665507858,0.9886946063543876
74,2,2014_1,orig,10,10,somewhat spontaneous,I just remember hearing this song a LOT as a kid and despising it.,very negative,a little,not at all,Radio,extremely,not at all,not at all,not at all,not at all,a little,1.767388604443536,2.73825333571983,1.270126570866274,-0.9824912569950912,0.397681364287004,2.07488255356608,0.5613403853526018,1.2260273079363102,-0.25096202485847935,2.512543959561539,-0.6829702744545977,1.065623061222403,-0.44849648307992007,-0.4827794195284492,0.6017460411689735,0.19329115722579956,-1.687693753859154,-0.4882478492002947,0.5777623199622693,-0.3979901845653831,2.5494067383201693,F,-0.8124038404635961,0.6669202416298763,1,2.657919713038934,1.8031053199906215
74,2,2015_3,cover,13,13,completely spontaneous,"Played during my middle school graduation, and basically the entirety of my 8th grade year",somewhat positive,a little,a little,Heard it on the radio and in school a lot,extremely,somewhat,not at all,very,extremely,very,-1.8920473777231657,-0.9888157959316112,0.1846885624194725,0.6638745723088747,-0.4598576678502182,-0.4493044424682807,0.26861561995124744,-1.5213388591760035,-1.0630073962859152,-2.784856959595203,-0.43325336173489304,-1.2005917286886103,-2.2402378353908516,-1.50135305306983,-1.675951200509426,-1.6490795860461596,-1.3934982431387235,0.15098486080745768,-0.6549926913836716,0.3941322821084924,-0.902718324691054,Bb,-0.8124038404635961,0.6669202416298763,3,-1.2584920255885312,-1.3730964631906917
74,2,2017_2,cover,16,16,somewhat spontaneous,I listened to and recorded my friend playing a really bad recorder version of this song.,very positive,a little,a little,Radio,extremely,not at all,a little,very,somewhat,somewhat,1.3146057583463278,-0.5247350066475631,-1.313849625161506,0.11488484775944914,-0.5861052425285903,-0.9837123859319692,-1.7280615788720517,-0.19339101756218796,0.9501963564176366,0.9831052361595756,0.36010733227924707,1.2164565200085586,0.30028809538922707,-0.5906289314378677,0.9487003400117792,-1.2507060464363462,-0.1679846715487808,0.6020852780281146,-0.8073546964120449,0.23572322017286135,-0.5500014229540788,Db,-0.8124038404635961,0.6669202416298763,2,-0.37592036617952546,-0.5179652138726457
74,2,2018_4,orig,16,16,somewhat deliberate,Bad recorder rendition from the same guy that played Despacito.,somewhat positive,not at all,not at all,"Radio, bad recorder rendition",extremely,not at all,a little,very,somewhat,very,1.7370241700075235,-0.6654574936452484,-1.3054010347531222,-0.03787324222178811,-0.3324079621824949,-1.0842377832320984,-1.3406754200682491,0.4717489980288937,1.5105397792268629,0.5938134198411696,-0.408649912013783,-0.5222278499996439,0.8576682134528172,1.0151463585773008,-1.1884163443389963,1.76546749764847,0.6284653348992048,0.0748492150723985,0.7816027913114932,0.8042823734716464,0.06387669876622915,g,1.2186057606953942,-1.4844353765310143,1,0.12052619223804038,-0.15148039273634045
74,2,2019_1,orig,17,17,neither,Private,neutral,not at all,a little,Radio,extremely,not at all,a little,a little,not at all,not at all,-0.5719193737597396,-1.9041045631121016,-0.9324299896827344,1.1708550140944234,-0.21029386285815524,-1.381331538191316,-0.4772226528403983,-1.1020168231347738,0.2731245416631884,-2.785364185328946,-1.730146938129624,-2.9831289568916772,-3.802915446800077,-1.4488037564650835,-3.8961489596590697,-3.1033736773890968,-1.2074304718032216,-3.3226655112426604,-0.39612805263906126,-1.701582274855192,-1.4477907057613126,Db,-0.8124038404635961,0.6669202416298763,1,-0.10011672261421138,-0.6401268209180805
74,2,2019_2,cover,17,17,somewhat spontaneous,From one of my favorite movies: Spiderman Into the Spider-Verse,very positive,not at all,not at all,"Radio, movie",extremely,not at all,a lot,not at all,very,a little,-1.501499013811665,0.3855003928570213,0.4744505957971085,0.18757218499494405,0.2421216693394027,0.31341794859536837,0.4029489760480764,-1.281915385907866,-0.7362909284002304,0.23017944778533672,0.6679977961973905,1.280959807879969,0.514998002443663,0.6820286275809111,0.7437089009671219,-0.01812272548794338,0.3661521895064326,1.0474393115689595,0.22174307049957412,0.15498546783608402,-0.6725766518285908,G,-0.8124038404635961,0.6669202416298763,6,-0.37592036617952546,-0.6197665530771753
75,1,2008_2,orig,18,2009 - 2010,completely spontaneous,"fleeting memory of cleaning out the lint traps at that damn laundry job that i had at age 18-19, grumpily thinking about a boy who kept screwing around with my heart lol",very negative,somewhat,a little,heard it a few times on the radio,a little,a little,a little,not at all,not at all,not at all,0.9897330058293088,-0.2230603461253005,-0.4948058508506735,0.14840249782738676,-0.3978740018079154,-0.6563711319095086,-0.6838034834889722,0.31681019105510705,-0.07278289931812996,-0.31947875255658736,1.4410545456653108,1.8875400155186468,-0.04967094380360688,0.7809290050656753,0.46951576767250586,0.6714804414456617,1.3006701903284763,0.6680498296279951,0.713232646276166,1.3582728375898314,0.06387669876622915,F,1.2186057606953942,-1.4844353765310143,1,-0.6793043741013713,0.07248255351362437
75,1,2008_3,cover,18,that laundry job when i was 18,completely spontaneous,"listen, it was that damn laundry room again. i'm sorry these memories are boring. i was just doing laundry and jammin' to music. like 10 years ago. i guess what you need to understand is that i was extremely sheltered growing up so i didn't hear a lot of pop music until i got out of the house. so that's why a lot of these memories are of that.",neutral,not at all,somewhat,i haven't heard it in awhile but i like it,a little,not at all,a lot,not at all,not at all,not at all,-0.985583709215533,1.1675447153078409,0.5962646352440443,-0.7056662392143606,1.4604695166485877,1.1512132062717024,0.4419064658210533,-0.014180686594411,-0.33762413693963855,0.4270823288752965,-1.4758623924803609,-0.5320829892064575,0.2484119664817067,-0.13475471850988763,-0.3644355808653113,-0.12637420664194413,0.08632843760246524,0.7612056527980259,-0.02176456203098382,-0.659215096455544,0.7325295821634308,B,-0.8124038404635961,0.6669202416298763,5,0.03778509916844688,0.7443713922635171
75,1,2010_3,cover,18,well the version you played didn't sound like the original version but maybe a remix... but over all this song reminds me of ages 18-20,completely spontaneous,"it reminded me of doing laundry at my first job out of high school, so 2009-2010, listening to the little radio i had in the laundry room, i was thinking about my love life (lol!!)",neutral,a little,a little,haha i probably heard it on that radio at work a lot while i was folding towels and contemplating my love life,very,not at all,a lot,not at all,not at all,a little,-0.876128412576128,0.1411410727694993,0.5230014351446662,-1.7731001933661827,1.4708734070635563,0.3272768212980326,0.9292521364767176,1.0840786556495217,-0.338122361977512,-0.982966230811056,0.7796216914643113,0.2727986807895886,0.3199194588238382,0.16672914227373256,0.21006585495208,0.33180313845069437,-0.2527744568968388,1.0703565753799815,1.2794578619745374,0.8428033114179092,-0.2634359014981353,Db,-0.8124038404635961,0.6669202416298763,3,0.4790709288729492,1.070135677718011
75,1,2011_1,orig,25,college i guess early 20s. it also reminds me of a guy who l used to hang out with who really liked Adele,somewhat spontaneous,"My bf and I were on our way to family Christmas get together and stopped at a store but it was already closed. This was right after Adele's ""Hello"" had just come out. We were starting to walk back to our car when a 10 year old kid and his mom also walked up to the door and also saw that it was closed. The kid pretended to throw himself against the store window singing ""Hello from the other siiiiiiiide"" and everyone laughed",somewhat positive,not at all,somewhat,hard it a lot when it came out and ever since then,somewhat,not at all,somewhat,a little,very,a little,0.3691877151440101,0.2664956070489005,-0.4367364698274677,-0.2068159647290981,-0.4535355150275783,0.02415262864567158,-0.7064435831659611,0.6523045020495938,0.4466114895486405,0.1099269700583054,0.08881268614952957,0.9202800730357584,0.3962912189223095,0.30512639603323943,0.4668642704939839,0.33248886371727376,0.3200741926812523,-0.4237760036730632,1.6486046308195803,0.16382197868657103,0.06387669876622915,c,1.2186057606953942,-1.4844353765310143,1,-0.18285781568380488,0.9886946063543876
75,1,2012_5,orig,27,n/a,completely spontaneous,This was a very fleeting vague memory. I don't know when it was or where except that I was in a store parking lot. I think maybe I was texting my now husband about the song. I don't remember anything else.,neutral,not at all,not at all,heard on the radio. not a big fan lol,a little,not at all,a little,not at all,not at all,not at all,0.22851271172989016,0.4838298058041527,0.22690752616584473,-0.4777801496872997,0.925887486887942,0.26861070099029905,-0.3429382193771106,0.4323007512212495,-0.13055987489856463,0.8355732444971344,0.4172587316357157,-0.02800096174870455,0.905741594202062,1.2370048162785765,0.9198475060293808,0.6811814317590185,-0.0354155225154875,0.1796909642693433,0.2227767359557164,0.9257687033026324,0.6664294304458469,B,1.2186057606953942,-1.4844353765310143,1,0.9203567585774528,0.7240111244226114
75,1,2013_3,cover,23,ages 22-25,completely spontaneous,quick memory of turning onto the on-ramp to get onto the highway one day on the way to work. i must have been listening to this song on the radio. i think i was also singing along,neutral,not at all,very,i loved it and my fiance didn't so we would have good-natured fights about it,very,not at all,a lot,not at all,not at all,somewhat,1.084918017890789,-0.8532170814317266,-0.14380508487072957,-1.4258940730329095,0.5733250155445349,-0.4782959163377083,0.3412584985793927,1.583164896541127,-0.1031426031955195,-1.618197218141441,0.9699457007502515,-0.47100419206284727,0.3345225145875189,0.7757331354652813,0.7878081407824258,0.524173320771034,1.154131718832524,0.8855273855868924,1.1797741235006824,0.7913661003832352,1.4592971517300195,A,-0.8124038404635961,0.6669202416298763,3,-1.0654294750928113,1.3958999631725042
75,1,2016_5,orig,28,"it feels like it's associated with my late 20s/early 30s but also with ""the good old days"" when my mom was alive (she died in 2011) and when she sang to me so maybe like... age 4 to age 10",completely spontaneous,"I had a flash of memory of driving home from work a couple years ago (somewhere between 2017 and 2021, if I had to guess). It wasn't the first time I heard the song, but it was the first time I had heard it in awhile and I had turned it up loud and sang along and thought a lot about the lyrics and how it feels being a millenial in your late 20s, early 30s and feeling all at once kind of young, kind of old, kind of hopeful, kind of bitter, and missing the '90s/early 00s when life seemed simpler.",somewhat negative,a little,very,It was played constantly when it came out and my boyfriend liked twenty one pilots before they blew up so I was familiar with them.,very,not at all,a lot,not at all,a little,a little,-0.388589541189115,0.7582192590736536,0.5903262265980145,1.7833767653501955,-0.14091150783830125,0.7468103496590952,0.389115518871051,-0.1782463876282128,-0.10126178505927189,1.172513009639675,0.41667397916246623,-0.33110405739259063,-1.6419099749283148,0.34568063830176626,-0.40287900111510727,-0.9166102445567512,1.0729357372221695,-1.6744736540793448,0.7087568596935165,-1.225782776980388,-0.6725766518285908,a,-0.8124038404635961,0.6669202416298763,1,-0.5414025523187137,-0.15148039273634045
75,1,2017_5,orig,21,i'm not sure. the memory was prob of before this song even came out. so part of me thinks of that time period (21 ish) and part of me thinks of a more recent period like late 20s,somewhat spontaneous,I have no idea when this song came out but it reminded me of getting on the greyhound bus to go to NYC with a group from college in 2012 ish and it reminded me of the guy that i liked at the time hahaha,somewhat positive,somewhat,very,i've always liked coldplay,very,a little,a lot,very,very,not at all,-0.16764013133943767,0.3856586468269983,0.2683508339471947,-0.05821945591073037,-1.0492887830304267,0.41462100712640854,-0.7429389981149526,-0.03325926172292692,0.32525906283487593,1.0893675747033666,-0.04229486215984578,-0.2895089782314318,0.7846286171596398,-1.217295199986623,0.9634662500370796,0.43413068665840426,-1.0955592306245854,1.855531401414616,-0.04882715941237167,1.8700880606838717,0.06387669876622915,D,-0.8124038404635961,0.6669202416298763,1,0.03778509916844688,-0.6401268209180809
75,1,2019_2,orig,28,late 20s,completely spontaneous,it reminded me of sitting in my living room watching Into the Spider-verse with my husband (the song was featured in that movie),somewhat positive,a little,a little,"heard in that movie, also a lot on the radio",somewhat,not at all,somewhat,a little,a little,a little,0.1833805749122722,-1.0925232082654937,-1.0348059663198463,-0.1778734958656539,-0.813128083182636,-1.0078314428195934,-0.4009207397165298,0.2139441674438943,1.285755015446337,0.12225415938369195,0.5988123010856377,-1.0798201135804526,0.6109913371627473,0.9567492785759496,-0.3858622027642965,0.4800016324669573,0.8443296605775051,3.666498182243286e-4,1.0804013542286512,-0.7916742697181655,-0.4095575980447266,G,-0.8124038404635961,0.6669202416298763,1,0.313588742733761,-0.21256119625905745
75,1,2019_3,orig,29,a couple years ago,completely spontaneous,"i had a memory of the first time i heard this song, i don't remember when it was (some time between 2018 and 2021) and i was in my car getting ready to go feed someone's horses and pigs while they were on vacation. i heard this song and loved it and shazam'ed it",somewhat positive,not at all,a little,i don't usually even like halsey's music that much but i like this one,somewhat,not at all,a lot,not at all,not at all,a little,0.3742852337105561,-0.8879293662282872,-1.094810627383087,0.38806294077705983,-0.6149549368594754,-0.9253205825927177,-1.1898130180983058,-0.4416260723471997,0.4443780412846897,-0.08919025702649953,1.0977338150126277,0.1793900401629511,-0.5041863468014232,0.5080621061927797,-0.3833081542321056,0.7800468151088897,-0.847287241075808,-0.166226918137489,1.172386012217722,-0.50878404074576,-1.4477907057613126,Gb,1.2186057606953942,-1.4844353765310143,1,-0.3207596374664619,0.15392362487724787
75,2,2012_2,orig,21,"2012-2013 ish, age 21-22 ish, olive garden, summertime",somewhat spontaneous,just reminded me of being in the kitchen at olive garden when this was playing on the radio and coworkers were singing along and i was saying it was kind of annoying lol,somewhat positive,not at all,somewhat,it was everywhere when it came out. my husband likes it but i dont. kind of the opposite for with the radioactive song lol. i hated it when it came out but it is actually growing on me. nostalgia i guess,somewhat,not at all,a little,somewhat,a little,not at all,0.04480474620059195,0.6349581709545457,0.8498066736560222,0.11230460138081748,0.4214586153596144,0.7073539286919958,-0.1170799258040693,-0.08472741523181719,-1.4349033425500035,-0.07200014690309128,0.8038123124349914,0.39137038133506685,0.7126690876910475,0.6033896690706153,0.9345444989687572,0.9742487819137478,0.5630618544068028,0.24566171180972152,0.2810583316676114,0.6246400851083722,0.6664294304458469,G,1.2186057606953942,-1.4844353765310143,1,1.8856695110560533,1.456980766695222
75,2,2012_5,cover,26,not rly,completely spontaneous,i just remember hearing it in the car once and texting someone about my thoughts on the song ( i was parked dont worry),somewhat negative,not at all,not at all,i used to not like it but i like it now,a little,not at all,a little,a little,a little,not at all,-0.4790988258959957,0.8088746768072846,1.424639716394294,0.2918120207700398,0.8854991373735173,0.9142235379582556,1.4219043010572814,-0.137158515596309,-0.921446693932814,1.051098664183287,-0.00453349331751048,-0.0813389619048742,-0.33728913536343247,-0.47932459543655465,0.8012266029553712,-0.24987618133868417,0.5616558176182908,1.3992856689686304,0.251914901183736,1.1089730538371585,0.6664294304458469,Db,-0.8124038404635961,0.6669202416298763,2,-0.458661459249119,-0.6604870887589867
75,2,2013_1,orig,31,it generally reminds me of around 2012 and listening to it with one of my friends at a park on a spring day after college classes,somewhat spontaneous,"reminded me of a few weeks ago after i took part 1 of this survey, i was talking to my husband about this song and we started reminiscing about when his brother did a high school extra credit project in which he made a parody of this song tht was about school subjects. and we re-listened to the song together",somewhat positive,not at all,somewhat,see above,somewhat,not at all,a lot,a little,somewhat,a little,-1.4393671165926634,0.20987385326508456,0.23483792424774635,-0.9910206349838584,1.216182459206448,0.29766685209106636,0.17872477623327618,0.10429178348974998,0.4108171112110322,0.20613364922285884,-0.6884736693205431,-1.3720339888014057,-0.26509128691403,-0.43815737075848776,0.7016265892674295,-0.1099778108278532,-0.43740025781132824,-0.07949121828335554,0.5259909737845186,1.1841594469433283,-0.2634359014981353,F#,-0.8124038404635961,0.6669202416298763,1,-0.04495599390114784,-0.02931878569090477
75,2,2013_3,orig,24,22-25,somewhat spontaneous,i think you asked this one before. it reminds me of a day i was driving to work getting onto the parkway and it was a sunny day and i was singing along,neutral,not at all,somewhat,"i really liked this song when it came out. my husband can't stand it so we tease each other about it. he really hates the part where the singer takes in a giant breath, he says it drives him insane and is so annoying. meanwhile i like the song because it reminds me of like a dystopian movie or something",very,not at all,a lot,not at all,not at all,a little,1.5882926681616036,-1.523737161134865,-1.1769923274555325,-1.474226722085776,-0.8335506981178937,-1.0727036153439404,-0.649480451796715,1.4969506647271382,1.241280424957813,-1.2998579896196412,0.7347283476367465,-0.3775893630785684,0.7761859196458206,0.2385083256506393,1.0473820250424712,0.5073841228802727,0.7815872680266689,0.8308429036876422,0.673126713773634,0.8462971020656973,1.4592971517300195,A,-0.8124038404635961,0.6669202416298763,1,-0.7620454671709654,1.070135677718011
75,2,2014_3,orig,24,kinda reminds me of that coworker,somewhat spontaneous,"i remember hearin a coworker singing it ""head underwater..."" and asking her if she was singing the sara bareilles song that has that phrase and she was like ""what? no! it's john legend"" and i felt kinda awkward lol",neutral,not at all,a little,after she told me about the song i then went and listened to it when i got off work and i did like it (but i like sara bareilles more lol),somewhat,not at all,a little,somewhat,somewhat,not at all,0.30587609080788575,-0.8809387436012447,-0.901826904760611,2.804336787761577,-1.510546714621794,-0.5367716607370159,-0.7513887022173876,-0.6880876745995836,0.4045848298516125,-0.11640384069574142,-1.0923420871640876,-2.940757471741628,-1.3830098581179142,-2.060904053561887,-1.3369755537897794,-2.4278589586492574,-1.98863116625406,-1.5383740339946117,-1.2158736524456828,-1.6927461814079765,-1.5931433390033398,Ab,-0.8124038404635961,0.6669202416298763,1,0.5342316575860128,-1.1287732490998217
75,2,2014_5,cover,22,2013 ish (22 ish) and reminds me of malala yousafzai and also reminds me of the year i moved to pittsburgh,somewhat spontaneous,"this song always makes me think of that documentary i saw in like 2013 or something about malala yousafzai, there was a tv spot for the documentary that used this song.",somewhat positive,somewhat,very,i like it,somewhat,a little,somewhat,not at all,somewhat,not at all,0.04635592632506808,-1.0282651261119558,-0.7384763014457598,-0.5858929083882854,-1.0250638522268274,-0.8484972310647103,0.01105832674468858,0.9355896349427488,1.0610830784120575,-0.973676010170353,0.7238465291530671,0.2856880316355858,-0.6973678118282554,0.22543696303262417,0.3705533784847829,0.12312005590104053,1.0257878296192209,0.13964264502357418,0.17339302375472487,0.790322842633205,0.9055376708745948,Eb,-0.8124038404635961,0.6669202416298763,3,-0.37592036617952546,0.7036508565817058
75,2,2017_3,cover,25,n/a,completely spontaneous,i just remember driving in my car and hearing it one day and thinking oh ive got to tell my husband about this song because it's so funny and he's gonna love it,somewhat positive,not at all,somewhat,i love it,a little,not at all,love it!,a little,not at all,not at all,-0.22244078198428535,-1.0380573445390158,-0.6493742845943017,0.5007022329300093,-0.6292647447021533,-0.84105606001201,-0.4432466878803587,-0.8353137602576723,-0.33126897496550206,0.3720493657425248,2.5263952397807037,1.4341796038392287,1.6326351194850408,0.638458972454132,0.1668756077355896,-0.30319727918033224,-0.28826848265652927,0.32348516018289597,-0.9960520127059234,0.0212075089204172,-1.4477907057613126,F,-0.8124038404635961,0.6669202416298763,7,0.12052619223804038,-1.2712951239861618
75,2,2019_3,cover,27,2018-19 (age 27-28),completely spontaneous,just remembering the first time i heard it and shazamed it because i immediately thought it sounded amazing,somewhat positive,somewhat,a little,i dont know the lyrics or anything btu i like it,a little,not at all,somewhat,not at all,a little,not at all,0.937583580149596,0.8183040152464621,1.5363067861021145,-1.8964900892384169,2.3198385279114007,1.2061585831402222,1.669065941910003,1.5610356524998266,-1.5314171286424003,-0.35520877281200647,1.3747644296193493,1.2949712077786706,0.2751591794526214,-1.1383520183613025,0.8287079982443364,0.64772185415353,0.06343534227478287,0.0822210508499241,0.7276917568417621,1.0406614596611752,-1.4477907057613126,Eb,-0.8124038404635961,0.6669202416298763,3,-1.920420770145286,1.558782105899751
75,2,2019_4,orig,29,not really,somewhat spontaneous,private,somewhat negative,a little,not at all,i like it,a little,not at all,somewhat,a little,a little,not at all,1.4915166348374147,-0.08388226419843539,-1.138159651606707,-1.2105692854283878,-0.6917293009509847,-0.7512456052359355,-1.4596210496173323,-1.2442120289699112,0.05333468868837107,1.6659610882004916,1.6576685516813454,2.2540057716000144,0.9662586183468338,0.7653131822249892,0.00626640424124626,1.1969670340950618,-0.8702043091003264,0.8922924281098186,0.0577466250624283,0.20555385395010103,1.4592620103804794,g,1.2186057606953942,-1.4844353765310143,1,-1.3688134830146572,-0.5383254817135513
76,1,2015_3,orig,29,35,completely spontaneous,Private,neutral,somewhat,very,I remember listening to it for the first time with some friends.,very,extremely,love it!,a little,extremely,very,-1.7016022041478496,-1.895476671525636,-2.0178269749850477,0.6602090041151759,-1.4306553236870896,-2.092403360207197,-1.4818339266195604,-2.8344642833681126,2.0426001805475074,0.9903556588018234,-0.1813279881831757,-0.390544124199426,-0.05523724984392374,-0.08880498981905914,-1.1972251135127108,-0.08544909623774655,-1.1990643902699496,0.9759747471514312,-2.414380946695771,-1.370253230416826,-0.902718324691054,Bb,-0.8124038404635961,0.6669202416298763,1,-1.7549385840060971,-1.5970594094406558
76,2,2013_3,orig,35,na,completely spontaneous,Pivate,somewhat positive,somewhat,extremely,2019,very,a little,love it!,extremely,a little,a little,1.5882926681616036,-1.523737161134865,-1.1769923274555325,-1.474226722085776,-0.8335506981178937,-1.0727036153439404,-0.649480451796715,1.4969506647271382,1.241280424957813,-1.2998579896196412,0.7347283476367465,-0.3775893630785684,0.7761859196458206,0.2385083256506393,1.0473820250424712,0.5073841228802727,0.7815872680266689,0.8308429036876422,0.673126713773634,0.8462971020656973,1.4592971517300195,A,-0.8124038404635961,0.6669202416298763,1,-0.7620454671709654,1.070135677718011
77,1,2009_3,cover,12,Middle school (11-13),somewhat spontaneous,Dancing to the song during a sleepover in elementary school.,somewhat positive,a little,extremely,It was featured on video games I would play with my neighbors while we were being babysat.,extremely,not at all,somewhat,extremely,not at all,a little,-0.539550476788223,0.7967539967785011,1.8919067241518772,-1.614162242340625,2.98497692372523,1.4184121121830366,2.3788598495657634,1.296936766346596,-1.9704055181793731,-0.6720551657867707,1.895587260702408,1.233942982159879,-0.09912944173369684,0.36062378560162606,0.8939695363404775,0.9754303014515844,1.33104879836208,0.5590947143189833,1.289921839995708,0.3242898927200958,0.6664294304458469,E,1.2186057606953942,-1.4844353765310143,3,-0.10011672261421138,1.3958999631725042
77,1,2010_1,cover,13,Early teens/middle school (13),somewhat spontaneous,I skated to this song with friends during our school's quarterly rollerskating night.,somewhat positive,not at all,extremely,I was a big fan of the song when it came out and I would listen to it when friends on the schoolbus every day.,very,a little,a lot,very,somewhat,not at all,-1.5843320801726295,-0.7432239065074712,-0.01535057103424868,2.5273524618174212,-1.31537413791451,-0.5342693547105105,0.3979347913363489,-1.9482280753234476,0.19191497758620885,0.6567028132589373,-1.0960699371349605,-2.163718859697165,-1.7527746819547965,-1.0188420327396153,-1.6971569538986342,-1.776443856122157,0.03486415698970847,-2.614748533997007,-0.9301691426255684,-1.4715782097823704,-0.5456019354717078,F,1.2186057606953942,-1.4844353765310143,2,0.0102047348119157,-1.9635442305769613
77,1,2010_2,orig,12,Pre-teen and early teen years (12-13),somewhat spontaneous,"My first-ever purchase on iTunes was this song, which I bought using a gift card from my birthday that morning.",somewhat negative,somewhat,not at all,I was a big fan of the song when I was a pre-teen and would listen to it on my iPod Nano frequently.,somewhat,not at all,somewhat,not at all,not at all,not at all,0.27746649641185456,-1.2336019204680055,-1.05837969900109,0.0038942589974891202,-0.7032879328342317,-1.0334324465621263,-0.3919111541134273,0.6523629110906599,1.0788173576749664,-0.760315439600318,0.7608843356498476,0.0562770699221803,0.7479396270910904,0.6606386470262203,0.10349338991188992,0.9048791075207848,0.4150079696341562,-0.2867641846927276,0.00564101491452768,-0.40958698328534143,0.24799005244657168,E,1.2186057606953942,0.6669202416298763,1,-1.3136527543015943,-0.6401268209180805
77,1,2010_3,cover,14,No,completely deliberate,Playing wall ball in the garage with neighborhood friends.,somewhat positive,not at all,not at all,"I heard it a lot on the radio as a kid, but would always change to a different station.",extremely,not at all,not at all,a little,a little,not at all,-0.876128412576128,0.1411410727694993,0.5230014351446662,-1.7731001933661827,1.4708734070635563,0.3272768212980326,0.9292521364767176,1.0840786556495217,-0.338122361977512,-0.982966230811056,0.7796216914643113,0.2727986807895886,0.3199194588238382,0.16672914227373256,0.21006585495208,0.33180313845069437,-0.2527744568968388,1.0703565753799815,1.2794578619745374,0.8428033114179092,-0.2634359014981353,Db,-0.8124038404635961,0.6669202416298763,3,0.4790709288729492,1.070135677718011
