internal_id,session,song_id,orig_or_cover,age_at_event,association,control,description,emot_content,emot_intensity,energetic,experience,familiarity,important,preference,social,unique,vivid
70,2,2015_3,cover,NA,N/a,NA,NA,NA,NA,NA,N/a,not at all,NA,not at all,NA,NA,NA
70,2,2015_4,cover,NA,15,NA,NA,NA,NA,NA,Thats fetty wap but yall completely murdered it I don't know why,not at all,NA,not at all,NA,NA,NA
70,2,2015_5,orig,17,I hate this song,somewhat spontaneous,I don't enjoy maroon 5,very negative,a little,not at all,I heard it a lot,somewhat,not at all,not at all,not at all,not at all,a little
70,2,2016_1,cover,13,Middle School,completely deliberate,I don't really enjoy this song but I've heard it a lot,very negative,not at all,not at all,not good,not at all,not at all,not at all,a little,not at all,not at all
70,2,2016_2,orig,17,A time when I stopped listening to the radio,neither,I don't like Justin guy,very negative,not at all,not at all,I remember hearing it in a cousins car one time,somewhat,not at all,not at all,not at all,not at all,not at all
70,2,2016_3,cover,16,I dont really associate anything with this,neither,Drake killed xxxtentacion,somewhat positive,not at all,a little,Not much whatsoever,not at all,a little,not at all,somewhat,a little,very
70,2,2016_4,orig,NA,She didnt care about what she was saying whatsoever,NA,NA,NA,NA,NA,Bad song,not at all,NA,not at all,NA,NA,NA
70,2,2016_5,cover,17,I don't really enjoy it too much,completely deliberate,21 pilots made the new generation adult babies and retards,very negative,not at all,not at all,I don't remember it too much,not at all,not at all,a little,not at all,not at all,not at all
70,2,2017_1,cover,14,16,completely spontaneous,Ed sheeran is really fat and ugly and when you take that into account all his lyrics sound creepy,very negative,not at all,not at all,It's a really creepy bad song,not at all,not at all,not at all,not at all,not at all,not at all
70,2,2017_2,cover,15,Middle School,neither,Didn't really enjoy too much,neutral,somewhat,not at all,I didnt care for it,somewhat,a little,a little,not at all,not at all,a little
70,2,2017_3,cover,NA,Not too caring of this particular song,NA,NA,NA,NA,NA,Not my favorite song,not at all,NA,not at all,NA,NA,NA
70,2,2017_4,orig,13,I think the song was very good,completely deliberate,Kendrick is a goat,somewhat positive,somewhat,a little,I listened to it a lot,very,a little,a lot,somewhat,very,a little
70,2,2017_5,cover,NA,Really bad cover,NA,NA,NA,NA,NA,I dont know what song it was cover was so bad,not at all,NA,not at all,NA,NA,NA
70,2,2018_1,orig,14,I enjoyed the games around at the time,completely deliberate,"I remember someone telling me to give the song a chance and I never liked drake, but I gave it a chance and really enjoyed it.",very positive,very,somewhat,I played it a lot when I played games,very,very,a little,somewhat,very,very
70,2,2018_2,cover,NA,Its not a good song,NA,NA,NA,NA,NA,It sucks,not at all,NA,not at all,NA,NA,NA
70,2,2018_3,orig,NA,not associated with anything,NA,NA,NA,NA,NA,awful stuff,not at all,NA,not at all,NA,NA,NA
70,2,2018_4,orig,16,I sort of liked it,somewhat deliberate,First time i was attracted to a random singer I never seen before,somewhat positive,somewhat,not at all,I heard it a couple times,not at all,a little,a little,a little,not at all,very
70,2,2018_5,orig,NA,Not good song from fatty,NA,NA,NA,NA,NA,Not good feature,not at all,NA,not at all,NA,NA,NA
70,2,2019_1,orig,NA,Yeah I hated this song towards the end of the school year and knew everything after was going to be a abomination,NA,NA,NA,NA,NA,I hated it,extremely,NA,not at all,NA,NA,NA
70,2,2019_2,cover,NA,Absolutely awful song from a country cover,NA,NA,NA,NA,NA,Horrible cover,not at all,NA,not at all,NA,NA,NA
70,2,2019_3,cover,NA,I dont really care too much about this song,NA,NA,NA,NA,NA,Never heard it,not at all,NA,somewhat,NA,NA,NA
70,2,2019_4,orig,18,18,completely spontaneous,I don't enjoy billie fatass,somewhat negative,a little,a little,I don't enjoy that bitch,a little,somewhat,not at all,somewhat,somewhat,a little
71,1,2008_2,orig,NA,14-16,NA,NA,NA,NA,NA,I heard this song on the radio a lot.,somewhat,NA,a little,NA,NA,NA
71,1,2008_3,cover,NA,13-Nov,NA,NA,NA,NA,NA,This was a popular song I heard on the radio and at parties.,somewhat,NA,not at all,NA,NA,NA
71,1,2009_2,cover,NA,I associate this song with my late middle and early high school years. 13-15,NA,NA,NA,NA,NA,This song was always playing on the radio and then later used a lot in ads.,very,NA,somewhat,NA,NA,NA
71,1,2009_3,cover,NA,17-20,NA,NA,NA,NA,NA,This song was played on the radio and was popular to play at parties.,somewhat,NA,a little,NA,NA,NA
71,1,2010_1,cover,NA,16-18,NA,NA,NA,NA,NA,I heard this song on the radio and at parties.,somewhat,NA,not at all,NA,NA,NA
71,1,2010_2,orig,NA,17-18,NA,NA,NA,NA,NA,This was popular on the radio and I listened to it on my own a few times too because I enjoyed it.,very,NA,a lot,NA,NA,NA
71,1,2010_3,cover,NA,NA,NA,NA,NA,NA,NA,I've never heard this song.,not at all,NA,not at all,NA,NA,NA
71,1,2011_1,orig,18,18-19,completely spontaneous,"I was driving and singing to this song and other Adele songs. The music was very loud, my windows were down, and I was driving on country roads.",very positive,very,somewhat,I loved this song and album and listened to it a lot.,extremely,a little,a lot,not at all,somewhat,very
71,1,2011_2,cover,15,15-18,completely spontaneous,I remember listening to this song while hanging out with friends and high school. We all sang it and danced around.,somewhat positive,somewhat,very,I liked this song whenever I heard it. It was often on the radio and my friends would play it at parties and when we hung out.,extremely,a little,a lot,somewhat,a little,somewhat
71,1,2011_3,orig,NA,16-18,NA,NA,NA,NA,NA,This song was on the Top 40 for a while and I heard it on the radio.,very,NA,not at all,NA,NA,NA
71,1,2011_4,orig,NA,17-20,NA,NA,NA,NA,NA,This was another popular song that played on the radio.,somewhat,NA,not at all,NA,NA,NA
71,1,2012_1,orig,18,18-21,somewhat deliberate,I remember watching the music video for this song in high school.,neutral,not at all,not at all,I liked this song and had it on some playlists.,extremely,not at all,a lot,not at all,not at all,a little
71,1,2012_2,cover,NA,17-20,NA,NA,NA,NA,NA,It was popular at the end of my high school years and into college.,very,NA,not at all,NA,NA,NA
71,1,2012_3,cover,NA,NA,NA,NA,NA,NA,NA,"I don't recognize this song,",not at all,NA,not at all,NA,NA,NA
71,1,2012_4,orig,NA,NA,NA,NA,NA,NA,NA,I don't know this song.,not at all,NA,not at all,NA,NA,NA
71,1,2012_5,orig,NA,NA,NA,NA,NA,NA,NA,This is another song I heard on the radio and in TV ads,somewhat,NA,a little,NA,NA,NA
71,1,2013_1,cover,NA,13-Nov,NA,NA,NA,NA,NA,It's a cover of a song I listened to in middle school.,a little,NA,not at all,NA,NA,NA
71,1,2013_2,cover,NA,13-17,NA,NA,NA,NA,NA,This song was popular on the radio and then in TV ads,a little,NA,not at all,NA,NA,NA
71,1,2013_3,cover,NA,NA,NA,NA,NA,NA,NA,This played on the radio but I can't recall at what period of my life.,somewhat,NA,a little,NA,NA,NA
71,1,2013_5,cover,21,20-21,somewhat deliberate,"I remember listening to this song (the original, not this cover) at a club when I was in Beijing. I was dancing and having a great time with my friends.",very positive,a little,extremely,This was a popular song when I was in my last years of college.,very,a little,a little,extremely,very,somewhat
71,1,2013_6,orig,NA,If I recall correctly I remember this song being popular when I was 19.,NA,NA,NA,NA,NA,It was on the radio a lot.,a little,NA,not at all,NA,NA,NA
71,1,2014_1,cover,NA,This song reminds me of college years.,NA,NA,NA,NA,NA,It was very popular on the radio and then later in ads.,very,NA,not at all,NA,NA,NA
71,1,2014_2,cover,NA,I think this was popular in high school but I don't really remember at what point. Maybe when I was 17,NA,NA,NA,NA,NA,This played on the radio and at social events,a little,NA,not at all,NA,NA,NA
71,1,2014_3,cover,NA,NA,NA,NA,NA,NA,NA,I don't know this song.,not at all,NA,not at all,NA,NA,NA
71,1,2014_4,cover,NA,I think this song was popular when I was in middle school. I would've been 11-13,NA,NA,NA,NA,NA,I heard this song on the radio.,somewhat,NA,not at all,NA,NA,NA
71,1,2014_5,orig,NA,18-19,NA,NA,NA,NA,NA,This was on the top 40 so I heard it on the radio.,a little,NA,not at all,NA,NA,NA
71,1,2015_1,cover,21,My college years. 18-21,somewhat deliberate,I remember dancing to this song at a club in Beijing with friends.,somewhat positive,somewhat,very,I heard it on exclusively on the radio.,very,a little,not at all,very,a little,a little
71,1,2015_2,orig,NA,21-23,NA,NA,NA,NA,NA,This played on the radio and on social media.,somewhat,NA,somewhat,NA,NA,NA
71,1,2015_3,orig,NA,18-20,NA,NA,NA,NA,NA,I heard it a lot on the radio.,somewhat,NA,a little,NA,NA,NA
71,1,2015_4,orig,NA,NA,NA,NA,NA,NA,NA,I don't know this song.,not at all,NA,not at all,NA,NA,NA
71,1,2015_5,cover,NA,I think this was popular when I was in high school. 14-18,NA,NA,NA,NA,NA,It was on the top 40 and played on the radio a lot.,a little,NA,not at all,NA,NA,NA
71,1,2016_1,orig,NA,NA,NA,NA,NA,NA,NA,I don't know this song.,not at all,NA,not at all,NA,NA,NA
71,1,2016_2,cover,NA,20-23,NA,NA,NA,NA,NA,I heard it on the radio and in advertisements.,a little,NA,not at all,NA,NA,NA
71,1,2016_3,orig,NA,NA,NA,NA,NA,NA,NA,I don't know this song.,not at all,NA,not at all,NA,NA,NA
71,1,2016_4,cover,NA,NA,NA,NA,NA,NA,NA,This is another song I would hear on the radio.,somewhat,NA,not at all,NA,NA,NA
71,1,2016_5,orig,NA,25-27,NA,NA,NA,NA,NA,This song was also popular on the radio and on social media.,somewhat,NA,a lot,NA,NA,NA
71,1,2017_1,orig,NA,22-24,NA,NA,NA,NA,NA,This song was very popular and I heard it on the radio.,somewhat,NA,not at all,NA,NA,NA
71,1,2017_2,orig,NA,25-27,NA,NA,NA,NA,NA,I rarely heard this song but when I did it was through social media.,a little,NA,not at all,NA,NA,NA
71,1,2017_3,orig,NA,NA,NA,NA,NA,NA,NA,I don't know this song,not at all,NA,not at all,NA,NA,NA
71,1,2017_4,cover,NA,NA,NA,NA,NA,NA,NA,I don't know this song.,not at all,NA,not at all,NA,NA,NA
71,1,2017_5,orig,NA,NA,NA,NA,NA,NA,NA,I recognize the artist as Coldplay but don't know the song.,not at all,NA,somewhat,NA,NA,NA
71,1,2018_1,cover,NA,NA,NA,NA,NA,NA,NA,I don't know this song.,not at all,NA,not at all,NA,NA,NA
71,1,2018_2,orig,NA,19-20,NA,NA,NA,NA,NA,This song was popular on the radio.,a little,NA,a little,NA,NA,NA
71,1,2018_3,cover,NA,NA,NA,NA,NA,NA,NA,I don't know this song.,not at all,NA,not at all,NA,NA,NA
71,1,2018_4,cover,NA,NA,NA,NA,NA,NA,NA,I don't recognize this song.,not at all,NA,not at all,NA,NA,NA
71,1,2018_5,cover,NA,NA,NA,NA,NA,NA,NA,never heard it,not at all,NA,not at all,NA,NA,NA
71,1,2019_1,cover,NA,21-23,NA,NA,NA,NA,NA,This song was very popular on social media so I often heard it there.,somewhat,NA,somewhat,NA,NA,NA
71,1,2019_2,orig,NA,NA,NA,NA,NA,NA,NA,I've never heard this song.,not at all,NA,not at all,NA,NA,NA
71,1,2019_3,orig,NA,NA,NA,NA,NA,NA,NA,I don't know this song.,not at all,NA,not at all,NA,NA,NA
71,1,2019_4,cover,NA,NA,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
71,2,2008_2,cover,NA,n/a,NA,NA,NA,NA,NA,n/a,somewhat,NA,a little,NA,NA,NA
71,2,2008_3,orig,NA,n/a,NA,NA,NA,NA,NA,n/a,a little,NA,a little,NA,NA,NA
71,2,2009_2,orig,NA,I associate this song with high school,NA,NA,NA,NA,NA,"I heard it on the radio, at sporting events, and at parties",very,NA,a little,NA,NA,NA
71,2,2009_3,orig,NA,"I remember this song from my high school years, 2009-2012",NA,NA,NA,NA,NA,"I heard it at parties, on the radio, at school sporting events.",extremely,NA,a lot,NA,NA,NA
71,2,2010_1,orig,NA,"I associate this song with my high school years, 2009-12",NA,NA,NA,NA,NA,"I heard it on the radio for sure, but also listened to it hanging out with friends and at high school sporting events.",very,NA,a little,NA,NA,NA
71,2,2010_2,cover,NA,"I remember this song being popular when I was in high school, maybe around 2010-12.",NA,NA,NA,NA,NA,I heard it on the radio,very,NA,somewhat,NA,NA,NA
71,2,2010_3,orig,NA,"I associate this song with high school, so 2009-12",NA,NA,NA,NA,NA,I loved this song and listened to it on my playlists.,very,NA,love it!,NA,NA,NA
71,2,2011_1,cover,17,"Yes, high school. 2011-12",somewhat spontaneous,I remembered driving in my car and jamming out to this song and other Adele songs.,somewhat positive,a little,somewhat,I loved this song and had it on a playlist for driving and singing.,extremely,a little,a lot,not at all,not at all,very
71,2,2011_2,orig,17,"high school, 2009-12",somewhat spontaneous,I remember singing/dancing to this song with friends.,very positive,a little,very,We used to dance and sing to this song.,extremely,a little,a lot,extremely,a little,a little
71,2,2011_3,cover,NA,"high school years, 2009-12",NA,NA,NA,NA,NA,I heard it on the radio and TV. Also hanging out with friends,very,NA,a little,NA,NA,NA
71,2,2011_4,cover,NA,n/a,NA,NA,NA,NA,NA,n/a,not at all,NA,somewhat,NA,NA,NA
71,2,2012_1,cover,NA,n/a,NA,NA,NA,NA,NA,"I like this song a lot and remember hearing it a lot when I was a senior in high school, in 2011.",very,NA,a lot,NA,NA,NA
71,2,2012_2,orig,NA,I recall this song being popular my senior year of high school. 2012,NA,NA,NA,NA,NA,n/a,very,NA,not at all,NA,NA,NA
71,2,2012_3,orig,NA,n/a,NA,NA,NA,NA,NA,It was popular on the radio,very,NA,a lot,NA,NA,NA
71,2,2012_4,cover,NA,N/A,NA,NA,NA,NA,NA,This was a popular song on the radio.,a little,NA,a little,NA,NA,NA
71,2,2012_5,cover,NA,n/a,NA,NA,NA,NA,NA,This song was on the radio a lot and I think I've seen the music video.,somewhat,NA,a lot,NA,NA,NA
71,2,2013_1,orig,NA,n/a,NA,NA,NA,NA,NA,This song got really popular when I was in high school and my friends and I used to sing it together. This was in 2012,very,NA,somewhat,NA,NA,NA
71,2,2013_2,orig,NA,"Yes, high school. Maybe later high school years like 2010-12",NA,NA,NA,NA,NA,"I saw the music video, heard it on the radio, and remember reading about how it was controversial because of the lyrics.",somewhat,NA,not at all,NA,NA,NA
71,2,2013_3,orig,NA,N/a,NA,NA,NA,NA,NA,n/a,somewhat,NA,a little,NA,NA,NA
71,2,2013_5,orig,NA,n/a,NA,NA,NA,NA,NA,n/a,a little,NA,a little,NA,NA,NA
71,2,2013_6,cover,NA,n/a,NA,NA,NA,NA,NA,I know the artist but not the song.,not at all,NA,not at all,NA,NA,NA
71,2,2014_1,orig,NA,n/a,NA,NA,NA,NA,NA,n/a,somewhat,NA,a little,NA,NA,NA
71,2,2014_2,orig,NA,n/a,NA,NA,NA,NA,NA,I've heard it on the radio,somewhat,NA,a little,NA,NA,NA
71,2,2014_3,orig,18,n/a,somewhat spontaneous,I recall listening to this song while hanging out in my room at college. I thought it was a really sweet song.,neutral,not at all,not at all,It was a popular song that I used to listen to in college.,extremely,not at all,love it!,not at all,not at all,a little
71,2,2014_4,orig,NA,n/a,NA,NA,NA,NA,NA,n/a,a little,NA,a little,NA,NA,NA
71,2,2014_5,cover,NA,I don't associate this song with anything,NA,NA,NA,NA,NA,Ive heard it on the radio,a little,NA,a little,NA,NA,NA
71,2,2015_1,orig,NA,"junior and senior yr of college, 2015-16",NA,NA,NA,NA,NA,I listened to it at parties and danced/sang with friends,very,NA,a lot,NA,NA,NA
71,2,2015_2,cover,NA,n/a,NA,NA,NA,NA,NA,n/a,somewhat,NA,a lot,NA,NA,NA
71,2,2015_3,cover,NA,n/a,NA,NA,NA,NA,NA,I heard it on the radio and TV ads.,somewhat,NA,somewhat,NA,NA,NA
71,2,2015_4,cover,NA,n/a,NA,NA,NA,NA,NA,n/a,not at all,NA,not at all,NA,NA,NA
71,2,2015_5,orig,NA,N/A,NA,NA,NA,NA,NA,I know it from the radio and social media.,very,NA,a little,NA,NA,NA
71,2,2016_1,cover,NA,N/A,NA,NA,NA,NA,NA,n/a,not at all,NA,a little,NA,NA,NA
71,2,2016_2,orig,NA,n/a,NA,NA,NA,NA,NA,I recognize it from the radio,somewhat,NA,not at all,NA,NA,NA
71,2,2016_3,cover,NA,n/a,NA,NA,NA,NA,NA,n/a,not at all,NA,not at all,NA,NA,NA
71,2,2016_4,orig,NA,n/a,NA,NA,NA,NA,NA,n/a,a little,NA,a little,NA,NA,NA
71,2,2016_5,cover,NA,n/a,NA,NA,NA,NA,NA,I've never heard this version of the song but the original is familiar. I've heard it on the radio.,very,NA,somewhat,NA,NA,NA
71,2,2017_1,cover,NA,n/a,NA,NA,NA,NA,NA,I recognize the lyrics but haven't heard this version.,a little,NA,not at all,NA,NA,NA
71,2,2017_2,cover,NA,n/a,NA,NA,NA,NA,NA,n/a,not at all,NA,a little,NA,NA,NA
71,2,2017_3,cover,NA,n/a,NA,NA,NA,NA,NA,n/a,not at all,NA,not at all,NA,NA,NA
71,2,2017_4,orig,NA,n/a,NA,NA,NA,NA,NA,I dont know this song,not at all,NA,not at all,NA,NA,NA
71,2,2017_5,cover,NA,n/a,NA,NA,NA,NA,NA,n/a,not at all,NA,a little,NA,NA,NA
71,2,2018_1,orig,NA,n/a,NA,NA,NA,NA,NA,n/a,not at all,NA,not at all,NA,NA,NA
71,2,2018_2,cover,NA,n/a,NA,NA,NA,NA,NA,I've heard it before but don't know where.,a little,NA,a little,NA,NA,NA
71,2,2018_3,orig,NA,n/a,NA,NA,NA,NA,NA,I recognize it a little. I don't know where I've heard it,a little,NA,somewhat,NA,NA,NA
71,2,2018_4,orig,NA,n/a,NA,NA,NA,NA,NA,n/a,not at all,NA,a little,NA,NA,NA
71,2,2018_5,orig,NA,n/a,NA,NA,NA,NA,NA,never heard it,not at all,NA,not at all,NA,NA,NA
71,2,2019_1,orig,NA,N/A,NA,NA,NA,NA,NA,I know it was super popular on social media,somewhat,NA,somewhat,NA,NA,NA
71,2,2019_2,cover,NA,n/a,NA,NA,NA,NA,NA,n/a,not at all,NA,a little,NA,NA,NA
71,2,2019_3,cover,NA,n/a,NA,NA,NA,NA,NA,I don't know this song at all,not at all,NA,not at all,NA,NA,NA
71,2,2019_4,orig,NA,n/a,NA,NA,NA,NA,NA,"I don't know this song but I know the artist, Billie Eilish",not at all,NA,a little,NA,NA,NA
72,1,2008_2,orig,NA,A general time period where I was very young and this song was popular.,NA,NA,NA,NA,NA,I only remember hearing it on the radio when it came out.,a little,NA,not at all,NA,NA,NA
72,1,2008_3,cover,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2009_2,cover,NA,A general time period when this song was popular when I was around 16,NA,NA,NA,NA,NA,I only recognize the artist and song because it was popular.,a little,NA,not at all,NA,NA,NA
72,1,2009_3,cover,NA,A general time period in high school when Lady Gaga was up and coming.,NA,NA,NA,NA,NA,I recognize the song and artist because it was very popular amongst my peers in high school.,a little,NA,a little,NA,NA,NA
72,1,2010_1,cover,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2010_2,orig,NA,I associate this song with my sister when I was probably around 12,NA,NA,NA,NA,NA,It was one of my sister's favorite songs at the time.,somewhat,NA,not at all,NA,NA,NA
72,1,2010_3,cover,NA,Neither,NA,NA,NA,NA,NA,"It sounds vaguely familiar to me, but I cannot remember any details.",a little,NA,somewhat,NA,NA,NA
72,1,2011_1,orig,16,Specific person and place at 16 years old.,completely spontaneous,A friend sang this song for a high school talent show.,neutral,a little,somewhat,It was a popular song when it came out and I heard it frequently because an aspiring singer friend would perform it.,extremely,not at all,a lot,somewhat,a little,extremely
72,1,2011_2,cover,NA,I associate this song to middle school at 13 years old.,NA,NA,NA,NA,NA,This song was very popular with my peers at the time.,somewhat,NA,a little,NA,NA,NA
72,1,2011_3,orig,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2011_4,orig,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2012_1,orig,NA,A general period in my life because this song was very popular.,NA,NA,NA,NA,NA,"I heard it often when it came out because it was very popular, and I enjoyed it.",extremely,NA,a lot,NA,NA,NA
72,1,2012_2,cover,NA,"A general time period when I was in high school, maybe around 15",NA,NA,NA,NA,NA,I recognize the artist and song because it was very popular at my school.,somewhat,NA,not at all,NA,NA,NA
72,1,2012_3,cover,17,My graduating class at 17 years old.,somewhat deliberate,My high school class chose this as our graduation song and I never liked it.,somewhat negative,not at all,very,I never liked this song but my high school class voted it for our graduation song.,somewhat,not at all,not at all,extremely,very,a little
72,1,2012_4,orig,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2012_5,orig,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,a little,NA,NA,NA
72,1,2013_1,cover,NA,Neither,NA,NA,NA,NA,NA,I remember it was Mackelmore's breakout song but I can't really remember any details about the time period.,a little,NA,not at all,NA,NA,NA
72,1,2013_2,cover,NA,This reminds me of high school when that song was popular at the age of 15,NA,NA,NA,NA,NA,I only remember that this song was popular and the video was scandalous at the time.,a little,NA,not at all,NA,NA,NA
72,1,2013_3,cover,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2013_5,cover,NA,Neither,NA,NA,NA,NA,NA,None,not at all,NA,not at all,NA,NA,NA
72,1,2013_6,orig,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2014_1,cover,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2014_2,cover,NA,Neither,NA,NA,NA,NA,NA,Never heard of it,not at all,NA,not at all,NA,NA,NA
72,1,2014_3,cover,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2014_4,cover,NA,A general time period in my life when I was around 15.,NA,NA,NA,NA,NA,It was popular with my classmates when it came out.,not at all,NA,a little,NA,NA,NA
72,1,2014_5,orig,NA,Neither,NA,NA,NA,NA,NA,"I remember hearing this song on the radio, but I cannot remember what timeframe.",not at all,NA,a little,NA,NA,NA
72,1,2015_1,cover,22,I associate with with my friend D while taking a road trip in my mini van.,completely spontaneous,I was on a road trip with some friends and one of them mistook the song with another artist.,neutral,not at all,somewhat,I recognize the song and artist because it was very popular on the radio.,somewhat,not at all,a little,very,not at all,very
72,1,2015_2,orig,NA,Neither,NA,NA,NA,NA,NA,"I recognize this song because it was popular on the radio, but I do not remember what time frame.",not at all,NA,not at all,NA,NA,NA
72,1,2015_3,orig,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2015_4,orig,21,I associate it with a general time period when I loved to party at 21 years old.,somewhat deliberate,I was at a house party with friends.,somewhat positive,very,extremely,This song was very popular with the parties I went to at the time.,very,somewhat,a little,extremely,a little,very
72,1,2015_5,cover,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2016_1,orig,NA,Neither,NA,NA,NA,NA,NA,"I vaguely remember this song playing on the radio a long time ago, but I cannot remember when or any other details.",not at all,NA,not at all,NA,NA,NA
72,1,2016_2,cover,21,With a friend at the club at around 21 years old.,somewhat deliberate,I was out with a friend who sang this song to me at the club.,somewhat negative,not at all,very,I only recognize it for its popularity at the time.,not at all,not at all,not at all,extremely,not at all,a little
72,1,2016_3,orig,22,I associate it with myself driving in my van.,completely spontaneous,I remember driving my first time on the East Coast at night listening to this song.,somewhat positive,somewhat,very,This was one of my favorite songs at the time.,extremely,a little,a lot,not at all,not at all,extremely
72,1,2016_4,cover,NA,Neither,NA,NA,NA,NA,NA,Never heard it.,not at all,NA,not at all,NA,NA,NA
72,1,2016_5,orig,NA,No,NA,NA,NA,NA,NA,I've only heard it a few times on the radio.,not at all,NA,not at all,NA,NA,NA
72,1,2017_1,orig,23,I associate it with my boyfriend on a road trip at the age of 23,completely spontaneous,My boyfriend at the time would sing this song often on road trips because he loved it and would dedicate it to me.,neutral,somewhat,somewhat,It was my boyfriend's favorite song.,somewhat,somewhat,a little,somewhat,somewhat,extremely
72,1,2017_2,orig,NA,A general time period when I was around 22,NA,NA,NA,NA,NA,I recognize the artist and song because it was a very popular song in the radio and clubs.,somewhat,NA,not at all,NA,NA,NA
72,1,2017_3,orig,NA,A general time period at around 22 years.,NA,NA,NA,NA,NA,I recognize the artist and song because it was popular on the radio at the time.,somewhat,NA,not at all,NA,NA,NA
72,1,2017_4,cover,NA,I associate the original song to 2017 when I was 23,NA,NA,NA,NA,NA,It used to be a favorite song of my boyfriend's at the time.,a little,NA,a lot,NA,NA,NA
72,1,2017_5,orig,NA,Neither,NA,NA,NA,NA,NA,Never heard it.,not at all,NA,not at all,NA,NA,NA
72,1,2018_1,cover,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2018_2,orig,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2018_3,cover,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2018_4,cover,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2018_5,cover,NA,No,NA,NA,NA,NA,NA,None,not at all,NA,not at all,NA,NA,NA
72,1,2019_1,cover,NA,No,NA,NA,NA,NA,NA,None,a little,NA,not at all,NA,NA,NA
72,1,2019_2,orig,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2019_3,orig,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,1,2019_4,cover,NA,Neither,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,2,2008_2,cover,NA,No,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,2,2008_3,orig,NA,12,NA,NA,NA,NA,NA,It reminds me of middle school. I didn't know who this was at the time but later I enjoyed listening to the artist.,somewhat,NA,a little,NA,NA,NA
72,2,2009_2,orig,NA,17,NA,NA,NA,NA,NA,I remember the song was popular,somewhat,NA,somewhat,NA,NA,NA
72,2,2009_3,orig,NA,No,NA,NA,NA,NA,NA,It was popular.,a little,NA,a little,NA,NA,NA
72,2,2010_1,orig,NA,16,NA,NA,NA,NA,NA,It was popular,somewhat,NA,not at all,NA,NA,NA
72,2,2010_2,cover,NA,11,NA,NA,NA,NA,NA,My sister used to really like it,a little,NA,not at all,NA,NA,NA
72,2,2010_3,orig,NA,No,NA,NA,NA,NA,NA,I vaguely remember this song was popular but can't remember when.,a little,NA,a little,NA,NA,NA
72,2,2011_1,cover,16,15,completely spontaneous,This song was played by a very skilled friend at a high school talent show and she blew us all away.,neutral,somewhat,somewhat,It was really popular and I enjoyed it,somewhat,a little,a lot,very,a little,very
72,2,2011_2,orig,NA,15,NA,NA,NA,NA,NA,It was really popular at the high school I went to.,extremely,NA,somewhat,NA,NA,NA
72,2,2011_3,cover,NA,No,NA,NA,NA,NA,NA,"I recognize the artist, but I don't listen to their work.",not at all,NA,not at all,NA,NA,NA
72,2,2011_4,cover,NA,No,NA,NA,NA,NA,NA,Never heard it,not at all,NA,somewhat,NA,NA,NA
72,2,2012_1,cover,NA,17,NA,NA,NA,NA,NA,It was a very popular song that I enjoyed.,extremely,NA,love it!,NA,NA,NA
72,2,2012_2,orig,NA,15,NA,NA,NA,NA,NA,It was very popular at the time with my peers,very,NA,not at all,NA,NA,NA
72,2,2012_3,orig,17,17,completely spontaneous,This was picked as our graduating song by our class.,somewhat negative,not at all,a little,It was popular but I never liked it.,a little,not at all,not at all,extremely,extremely,somewhat
72,2,2012_4,cover,NA,No,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
72,2,2012_5,cover,NA,No,NA,NA,NA,NA,NA,Never heard it,not at all,NA,not at all,NA,NA,NA
