internal_id,song_id,age_at_event_orig,age_at_event_cover,association_orig,association_cover,control_orig,control_cover,NaM_orig,NaM_cover,memory_orig,memory_cover,description_orig,description_cover,emot_content_orig,emot_content_cover,emot_intensity_orig,emot_intensity_cover,energetic_orig,energetic_cover,experience_orig,experience_cover,familiarity_orig,familiarity_cover,important_orig,important_cover,preference_orig,preference_cover,social_orig,social_cover,unique_orig,unique_cover,vivid_orig,vivid_cover
78,2016_3,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,song from one of my favorite artist,heard on radio in high school,extremely,extremely,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
78,2016_4,NA,NA,25,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,heard on radio,a song from one of my favorite artist,extremely,extremely,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
78,2016_5,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
78,2017_1,NA,13,n/a,13,NA,completely spontaneous,0,mem,FALSE,TRUE,NA,when i came out,NA,very positive,NA,not at all,NA,not at all,never heard it,one of favorite songs,not at all,extremely,NA,extremely,not at all,love it!,NA,extremely,NA,extremely,NA,extremely
78,2017_2,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
78,2017_3,NA,NA,n/a,22,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard,not at all,extremely,NA,NA,not at all,love it!,NA,NA,NA,NA,NA,NA
78,2017_4,NA,NA,18,19 year old me,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,heard on radio,listened to it on spotify everyday,extremely,extremely,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
78,2017_5,NA,NA,n/a,28,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard of it,heard on radio,not at all,extremely,NA,NA,not at all,love it!,NA,NA,NA,NA,NA,NA
78,2018_1,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
78,2018_2,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
78,2018_3,NA,NA,30,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,heard it on radio,favorite artist,extremely,extremely,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
78,2018_4,NA,NA,13,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,heard on radio during middle school,never heard it,extremely,not at all,NA,NA,love it!,not at all,NA,NA,NA,NA,NA,NA
78,2018_5,NA,NA,25,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,heard on radio,never heard it,extremely,not at all,NA,NA,love it!,not at all,NA,NA,NA,NA,NA,NA
78,2019_1,NA,NA,28,not at all never heard of it,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,heard on tv,never heard it,extremely,not at all,NA,NA,love it!,not at all,NA,NA,NA,NA,NA,NA
78,2019_2,20,NA,20 years old when I had my first break up,n/a,completely spontaneous,NA,mem,0,TRUE,FALSE,When I was 20 years old I had my first real break up and this song would literally be the only song playing on the radio half the time.,NA,somewhat negative,NA,very,NA,not at all,NA,I use to listen to it all the time on spotify.,never heard,extremely,not at all,not at all,NA,love it!,not at all,not at all,NA,not at all,NA,extremely,NA
78,2019_3,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
78,2019_4,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard song,never heard it,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
79,2008_2,21,NA,I associate this with my mom and sister because they love this song,i associate this with my sister because she loves this song,somewhat spontaneous,NA,mem,0,TRUE,FALSE,Me my mom and sister were driving to the grocery store and this came on and I don't like it so I tried to change it but my mom and sister wouldn't let me,NA,neutral,NA,not at all,NA,a little,NA,I first heard it when I was a child and I think I liked it back then but I don't like it now,"whenever this song comes on my sister makes me keep the station on, i first heard it in elementary school",extremely,extremely,not at all,NA,not at all,a little,somewhat,NA,not at all,NA,somewhat,NA
79,2008_3,NA,NA,i associate this with the early grades of elementary school and my mom because she loved this song,I associate this with my mom because she loved this song when it first came out and I associate it with being a kid probably anywhere between 5-11 years old,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,my mom loved this song so much in the early 2000s when it came out,I heard this song when I was a little kid and I didn't really pay attention to it I don't think,extremely,extremely,NA,NA,a little,a little,NA,NA,NA,NA,NA,NA
79,2009_2,NA,NA,i associate this when i was 10-13 years old,I associate this to when I was in 4th grade,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,i first heard this in elementary school and i love it still,I love this song because I love Lady Gaga,extremely,extremely,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
79,2009_3,NA,NA,when I was in elementary school,I associate this when I was in elementary school and middle school,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I love lady gaga and i like this song,I think I heard this in elementary school and I ended up liking Lady Gaga from it,extremely,extremely,NA,NA,a lot,a lot,NA,NA,NA,NA,NA,NA
79,2010_1,9,NA,i associate this when i was in elementary school probably 3rd or 4th grade,This is associated when I was in elementary school and would play Just Dance on the wii and dance to this song over and over,completely spontaneous,NA,mem,0,TRUE,FALSE,I remember playing this song on just dance on my wii,NA,neutral,NA,not at all,NA,extremely,NA,i love kesha and this song is iconic,I loved this song so much when I was a child and I still listen to it now when it comes on the radio,extremely,extremely,not at all,NA,a lot,a lot,not at all,NA,not at all,NA,extremely,NA
79,2010_2,21,NA,"I associate this with my boyfriend when we break up, we used to break up all the time but we don't anymore. From ages 19-21 is when this would happen",i associate this with my boyfriend because i love him,completely spontaneous,NA,mem,0,TRUE,FALSE,I listened to this when me and my boyfriend were going through a rough patch and we broke up,NA,very negative,NA,very,NA,not at all,NA,I love this song I heard it on the radio when I was a child,i think i first heard this song when i was in middle school,extremely,extremely,a little,NA,love it!,love it!,not at all,NA,not at all,NA,extremely,NA
79,2010_3,NA,11,when i was probably 9 years old in 4th grade,This is associated to when I was in elementary school going into middle school,NA,completely deliberate,0,mem,FALSE,TRUE,NA,I remember when this song first came out on the radio and it was playing while my dad was driving me around (i was a child),NA,neutral,NA,not at all,NA,a little,i didnt really like this song i dont think and i dont like it now but it was everywhere back then,I used to hear this song a lot when I was a child,extremely,extremely,NA,a little,not at all,not at all,NA,a little,NA,not at all,NA,a little
79,2011_1,21,21,Me my sister and my mom now associate this song with my dad whenever we hear it,this is associated with my dad,neither,completely spontaneous,mem,mem,TRUE,TRUE,"It surprised us that our dad knew the lyrics of this song, and what she is saying in the background because we didn't even know",my dad was singing the background vocals to this song,somewhat positive,very positive,extremely,not at all,somewhat,somewhat,I first heard this song in elementary school and I still like it,i first heard this in elementary school and i still love it,extremely,extremely,a little,not at all,love it!,love it!,a little,somewhat,a little,somewhat,extremely,very
79,2011_2,9,11,i associate this with me being a child,When I was in elementary school and I would watch Jersey Shore,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,this was playing at the fair when my dad took me when i was a kid,My dad took me to the fair when I was probably 11 at night time and this song was playing so loud,very positive,very positive,somewhat,somewhat,extremely,extremely,i ike this song now and i like to listen to it when i want to have fun,I love this song because it takes me back to being a child,extremely,extremely,a little,somewhat,love it!,love it!,very,very,somewhat,somewhat,extremely,very
79,2011_3,10,11,I associate this from 5th grade to around 7th grade,I associate this with when i was in elementary and middle school,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,I sung this on the phone to my friend and her cousin and they were probably laughing at me I was around 10 years old,i sung this on the phone to my friend and her cousin when i was in 5th grade,somewhat negative,somewhat negative,a little,not at all,somewhat,somewhat,I loved this song when it came out and I still think its a good song,I loved this song when it came out and I loved katy perry,extremely,extremely,not at all,not at all,love it!,somewhat,very,somewhat,very,somewhat,extremely,extremely
79,2011_4,NA,NA,I associate this with me being a child around 9 years old,when i was in elementary school and middle school,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I have always loved this song and it takes me back to being a kid and being happy,i love this song and i love katy perrys old music,extremely,extremely,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
79,2012_1,12,12,I associate this with my middle school years from 12-13 years old,When I was in 6th grade,completely spontaneous,completely deliberate,mem,mem,TRUE,TRUE,This girl in 7th grade at lunch was singing this and yelling it how he yells the chorus,this girl in 6th grade screamed the lyrics to this song while I was standing next to her in lunch,somewhat positive,neutral,a little,not at all,somewhat,somewhat,I heard this song I think in middle school and I liked it a lot and I still like it,I like this song I think it's a good song still,extremely,extremely,not at all,not at all,a lot,a lot,very,very,a little,a little,very,somewhat
79,2012_2,NA,NA,I associate this with the summer of 2011 when I was 11 and just got into middle school and I was happy,I associate this when I was 11-14 years old so when I was in middle school or I was just entering it,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I loved this song when it came out when I was a kid,I remember people used to make fun of this song on YouTube back then,extremely,extremely,NA,NA,a little,not at all,NA,NA,NA,NA,NA,NA
79,2012_3,11,12,when i was in middle school,When I was happier and carefree when I was in 7th grade,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,me and my friend jumping on the trampoline while this was playing,Me and my friend were 12 or 13 jumping on her trampoline with the radio on outside and this was on,very positive,very positive,somewhat,somewhat,extremely,extremely,i loved this song and i still love it,I heard this on the radio in middle school and I still listen to it sometimes,extremely,extremely,not at all,a little,love it!,love it!,very,somewhat,very,somewhat,extremely,extremely
79,2012_4,NA,NA,I associate this when I was in middle school,when i was in middle school,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I know this came out when I was in middle school and I liked it a lot back then and I don't really like it now because I don't like Adam Levine because he is a cheater,i liked this song when it came out and it was everywhere but i dont like adam levine,extremely,extremely,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
79,2012_5,13,12,I associate this with happiness when I was in 7th grade because I had so much fun in middle school and this is when it was popular,when i was at the end of elementary school going into middle school,neither,completely spontaneous,mem,mem,TRUE,TRUE,My sister was a little girl and I was in middle school and she was singing this song in the car of a pharmacy parking lot,my sister was around 4 and she sung this on the radio while we were sitting outside of a pharmacy,somewhat positive,very positive,a little,not at all,very,very,I loved this song and I listen to it now when I was to listen to nostalgic music,i used to hear this song all the time when they used to play it on the radio,extremely,extremely,a little,not at all,a lot,a lot,somewhat,a little,not at all,not at all,very,somewhat
79,2013_1,12,13,around 2012 and 2013 when i was 12 and 13,I associate this when I was 12 and 13 years old just having fun,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,My teacher whose son I liked was talking about this song,My teacher said her son (that I had a crush on who was in grade above me) liked this song even though he didn't like Macklemore,neutral,neutral,not at all,not at all,a little,not at all,I first heard this song when I was 12 and it was everywhere back then,I like this song and I remember it was everywhere and everyone was singing it,extremely,extremely,not at all,not at all,somewhat,somewhat,somewhat,a little,somewhat,somewhat,extremely,extremely
79,2013_2,NA,13,when i was in 7th grade,I associate this when I was 13 because I was a fat kid but I listened to this while working out and it started me being healthy,NA,completely spontaneous,0,mem,FALSE,TRUE,NA,I listened to this in 7th grade when I was working out in my living room while everyone else was asleep,NA,somewhat positive,NA,not at all,NA,a little,i loved this song i used to workout to it in middle school i still like it a lot,I like this song a lot still even though I first heard it when I was basically a kid,extremely,extremely,NA,very,love it!,love it!,NA,not at all,NA,not at all,NA,somewhat
79,2013_3,NA,NA,i used to listen to this song when i worked out when i was in middle school,I associate this with being 13 and working out and getting healthy and my old best friend she loved this song when it came out,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,i loved this song and i still love it its a good song,I was in probably 7th grade when I first heard this,extremely,extremely,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
79,2013_5,NA,NA,when I was in middle school 7th and 8th grade,I associate this when I was 14 in 8th grade and with a girl I knew back then named Isabelle because she loved Macklemore,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I like this song even though i dont really care for macklemore,This song played so much I think around 2014 it was always on the radio,extremely,extremely,NA,NA,somewhat,somewhat,NA,NA,NA,NA,NA,NA
79,2013_6,NA,NA,I associate this with my sister and my mom because we all love this song and I associate this with my boyfriend because I feel like it describes us because I love him so much and we are so similar,my mom and sister because we all love this song,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,When this song comes on the radio me my mom and sister still jam to it and I will listen to it on my own occasionally,i love this song and i love justin timberlake,extremely,extremely,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
79,2014_1,NA,17,"when i was around 16 probably, and i associate this with my little sister",I associate this song with my sister when she was a little girl,NA,completely deliberate,0,mem,FALSE,TRUE,NA,I remember my sister was a little girl and she sung and danced to this at one of her school performances,NA,very positive,NA,a little,NA,extremely,my sister loved this song so much when she was little,this song used to play on the radio all the time years and years ago,extremely,extremely,NA,very,not at all,not at all,NA,very,NA,somewhat,NA,a little
79,2014_2,14,14,when i was in 8th grade,I associate this with me being 14 years old,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,my friends baby cousin was singing lyrics to this song while i was on the phone with her,I was on Oovoo with my friend and her little cousin came in and started singing this he was like four years old,neutral,somewhat positive,not at all,not at all,not at all,not at all,i loved this song back then and me and my mom and sister still jam to this song,I like this song a lot and I still listen to it to feel nostalgic,extremely,very,not at all,not at all,love it!,love it!,a little,somewhat,not at all,a little,very,a little
79,2014_3,NA,NA,when i was in 8th grade so around 14 years old,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,this song was on the radio all the time when it came out,I like the message of this song,extremely,extremely,NA,NA,somewhat,a lot,NA,NA,NA,NA,NA,NA
79,2014_4,14,14,when i was 14 years old,I associate this with me being 14 about to go into highschool,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,people put this song on on the bus to our 8th grade banquet,On the way to my 8th grade banquet some kids put this song on on the bus and we were all singing it,very positive,very positive,a little,a little,very,extremely,i loved this song when it came out and it was everywhere,I think I first heard this in 8th grade and I loved it back then,extremely,extremely,not at all,not at all,a little,somewhat,very,extremely,a little,very,extremely,extremely
79,2014_5,14,14,I associate this with me being 14 and my old friend because she loved this song so much,when i was in 8th grade,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,Me and my friend sat together on the bus for our field trip in 8th grade to Disney world and she put this one,me and my friend were listening to this on the bus to disney world for a field trip,somewhat positive,very positive,a little,a little,a little,very,I heard this song when I was 14 and I liked it and I still do,i loved this song in middle school but it was my best friend at the times favorite song,extremely,extremely,not at all,not at all,a lot,love it!,very,very,a little,a little,a little,very
79,2015_1,20,18,i associate this when i first turned 20,I associate this with me transitioning from high school into my relationship with my boyfriend. This song reminds me of that transition period,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,my grandpa was playing this song on his speaker,My grandpa was playing this in the living room on his speaker while I was laying on the floor,somewhat positive,somewhat positive,not at all,not at all,a little,not at all,i loved this song but they played it so much so i hate it now,I liked this song when it first came out but they played it so much I hate it now,extremely,extremely,not at all,not at all,not at all,not at all,a little,a little,not at all,not at all,very,somewhat
79,2015_2,NA,NA,I associate this with my boyfriend and also my sister because she likes this song,I associate this with my sister because she loves this song and my boyfriend because i love him,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I don't really like this song even though I love Ed Sheeran,i heard this song probably when i was 18,extremely,very,NA,NA,a little,a lot,NA,NA,NA,NA,NA,NA
79,2015_3,NA,NA,I associate this when I was in my late teens,i associate this when i was in middle school,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I remember it was always on the radio when I was a teenager,this song is a good song and i first heard it in middle school,extremely,extremely,NA,NA,a little,a lot,NA,NA,NA,NA,NA,NA
79,2015_4,NA,NA,I associate this with 9th grade because that's when Fetty Wap got big and was everywhere and I had just entered high school,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I liked this song a lot and it gives me a lot of nostalgia now,I dont know this song,extremely,not at all,NA,NA,a lot,not at all,NA,NA,NA,NA,NA,NA
79,2015_5,NA,NA,when i was in highschool,I associate this when I was in highschool,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,i dont like adam levine at all,I loved this song when I was in school still but I don't like Adam Levine because he's a cheater,extremely,extremely,NA,NA,not at all,a little,NA,NA,NA,NA,NA,NA
79,2016_1,20,NA,n/a,I associate this when I was 20 to 21 and with my mom because she liked this song,completely spontaneous,NA,mem,0,TRUE,FALSE,"when this was on in the car my mom said ""he wants to say you should go and f*** yourself""",NA,neutral,NA,not at all,NA,not at all,NA,I don't really like this song because it's too slow for me but I like Justin Bieber,I like justin bieber and this song is okay to me,extremely,extremely,not at all,NA,a little,a little,a little,NA,not at all,NA,very,NA
79,2016_2,18,19,when I was 18 years old,I associate this to when I was in my late teens to 20 years old,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,I was playing Pubg mobile by myself,I remember watching the music video for this when I was playing Pubg mobile when I was around 19 years old,somewhat positive,somewhat positive,a little,a little,not at all,a little,I love this song and I like justin bieber a lot,I like this song a lot and I will turn it up on the radio if it comes on. I like to listen to it every now and then still,extremely,extremely,not at all,not at all,love it!,love it!,not at all,not at all,a little,somewhat,very,very
79,2016_3,18,17,"I associate this when I would listen to everything Drake put out I was obsessed I think I was 16,17,or 18",When i was 16 17,completely spontaneous,completely deliberate,mem,mem,TRUE,TRUE,My sister and I were singing on a karaoke app we did this song and I accidentally posted it and it was a rush trying to delete it so nobody heard it and we sounded so bad,me and my sister sung this on a karaoke app and i accidentally posted it and it sounded really bad and i freaked out trying to delete it,very positive,very positive,very,somewhat,extremely,extremely,I remember me and my friend listened to this leaked because we loved Drake so we were on YouTube and found someone streaming Views (the album) leaked,I loved this album and i loved drake,extremely,extremely,not at all,not at all,love it!,a lot,very,very,very,very,extremely,very
79,2016_4,NA,NA,i associate this with me being in 11th grade,This is associated when I was late 16 to 17 and I went through a Drake phase,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,i loved this song because i loved drake back then,This song was always on the radio and I liked it but I think I made myself like it more than I actually did,extremely,extremely,NA,NA,somewhat,somewhat,NA,NA,NA,NA,NA,NA
79,2016_5,16,16,I associate this with my old best friend and me being around 16 years old,"my old best friend, and when i was in my mid teen years",completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,Me and my then best friend were getting driven by my mom to the mall and this came on and she loved twentyone pilots so we were both singing it,me and my best friend sung this in the car,very positive,very positive,not at all,not at all,somewhat,a little,I like this song still and I'll sing it with my sister sometimes,i like this song and i like to sing it with my sister,extremely,extremely,not at all,not at all,a lot,a lot,somewhat,a little,not at all,not at all,extremely,very
79,2017_1,NA,NA,"I associate this with last year, so 2022 because I started listening to the lyrics then I also associate it with Doja Cat's song ""get into it""",I associate this with my sister because we like this song,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I love Ed Sheeran and I love this song,I like this song and I like ed sheeran,extremely,very,NA,NA,love it!,a lot,NA,NA,NA,NA,NA,NA
79,2017_2,NA,NA,I associate this with my sister because she loves this song,I associate this song with my sister because she loves this song,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I don't like this song and I never have I always wanted to turn it when it would play on the radio,i hate this song and i change it whenever it comes on the radio,very,extremely,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
79,2017_3,NA,NA,I associate this when I was 21,I associate this with my mom and sister because we all like this song,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I think I heard this song around 21 or 22 and I like it,i think i first heard it when i was 20 and i listen to it still on the radio when it comes on,extremely,extremely,NA,NA,a lot,a lot,NA,NA,NA,NA,NA,NA
79,2017_4,16,17,when i was in highschool or just graduated it,I associate this when I was around 16 17 when I was still in highschool,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,i was working out to this song in my room,I remember working out in my room while my sister was sleeping in here and I had this song playing in my headphones,neutral,neutral,not at all,not at all,not at all,not at all,I liked this song back then but i remember i was late to listening to it,I listened to this song quite a bit when I was around 17 but I don't really listen to Kendrick Lamar,very,extremely,not at all,not at all,a little,somewhat,not at all,not at all,not at all,a little,very,extremely
79,2017_5,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I know this is coldplay and I've heard it before but I don't remember letting it play on the radio that much, maybe once or twice",i think this is coldplay but ive never fully listened to it,a little,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
79,2018_1,NA,NA,I associate this with my sister because she likes it,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"I hate this song and change it when it comes on the radio, but I like drake",I don't like this song but I know it's Drake,somewhat,somewhat,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
79,2018_2,NA,NA,I associate this with my boyfriend because I love him,i associate this with my boyfriend because i love him and it makes me think of him,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I love Ed Sheeran and I love this song and it makes me want to cry because I love my boyfriend so much,i love ed sheeran and this song,extremely,very,NA,NA,love it!,love it!,NA,NA,NA,NA,NA,NA
79,2018_3,NA,NA,i associate this with my sister because she likes this song,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,i dont like this song but it used to be on the radio a lot,I heard it on the radio when they used to play it a lot,very,very,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
79,2018_4,NA,NA,I associate this with my sister because she loves this song,I associate this with my sister because she loves this song,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I don't like this song and they used to play it all the time when I was a teenager,I don't like this song and it used to play on the radio a lot when I was probably 18 to 19,extremely,extremely,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
79,2018_5,18,19,i associate this with my sister because she loves this song still,This is associated when I was 18-19 right before I met my now boyfriend,completely spontaneous,completely spontaneous,mem,mem,TRUE,TRUE,my friend texted me when this came out that it was good,"My friend told me to listen to this song and I didn't want to because I didn't really listen to post malone and he was like ""i know its post malone but this one is actually good""",neutral,neutral,not at all,not at all,not at all,a little,i remember i heard this song when i had just graduated highschool or 2 years after,I like this song and I used to listen to it a lot back around when it came out,extremely,extremely,not at all,not at all,a lot,a lot,a little,a little,not at all,not at all,very,very
79,2019_1,NA,NA,When I first met my boyfriend so around when I was 19,I associate this to when I was 19 years old and just met my boyfriend,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I like this song me and my sister used to jam to it when it came out,My sister first showed me this song when I was 19 or just turned 19 and I liked it,extremely,extremely,NA,NA,a little,a little,NA,NA,NA,NA,NA,NA
79,2019_2,NA,NA,I associate this with my sister because she loves this song,with my sister because she likes this song,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,I think I heard it in 2020 or 2019 I'm not sure but I liked it,i remember listening to this when i just graduated highschool it was everywhere,extremely,very,NA,NA,a lot,somewhat,NA,NA,NA,NA,NA,NA
79,2019_3,NA,NA,I associate this with my mom because she loves this song,i associate this with my mom because she loves this song,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,This song played a lot I think in 2020 and I liked it a tiny bit but my mom played it so much that I hated it,this song was played on the radio so much and my mom would listen to it each time,extremely,extremely,NA,NA,not at all,a little,NA,NA,NA,NA,NA,NA
79,2019_4,NA,19,when i was 20 years old,I associate this when I was 19-21 in the beginning stages of my relationship,NA,completely spontaneous,0,mem,FALSE,TRUE,NA,I remember messaging my boyfriend on discord and typing the lyrics and he knew it and I was confused why he knew it,NA,neutral,NA,not at all,NA,not at all,I loved this song when it came out,I used to listen to this song so much when I was around 20 and I still like it,extremely,extremely,NA,not at all,not at all,somewhat,NA,a little,NA,not at all,NA,a little
80,2008_2,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,only heard snippets in passing,didn't recognize,a little,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
80,2008_3,NA,NA,15-18,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,heard song occasionally on the radio in high school,never heard this version of the song,a little,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
80,2009_2,20,NA,20s,n/a,completely spontaneous,NA,mem,0,TRUE,FALSE,"My aunt has a caroling party every year on December 23, one year my cousin told us to sing Lady Gaga songs at random houses instead of Christmas carols",NA,neutral,NA,not at all,NA,very,NA,heard it often on the radio,never heard this version,somewhat,a little,not at all,NA,a little,not at all,very,NA,very,NA,somewhat,NA
80,2009_3,NA,NA,n/a,14-18,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,only heard on the radio in passing,song was played often during school dances,a little,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
80,2010_1,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,heard it on the radio in passing,never heard this version,a little,a little,NA,NA,not at all,a little,NA,NA,NA,NA,NA,NA
80,2010_2,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,did not recognize,not at all,not at all,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
80,2010_3,NA,17,13-20,16-18,NA,somewhat spontaneous,0,mem,FALSE,TRUE,NA,This song was blasted on the speakers during lunch in high school,NA,neutral,NA,not at all,NA,a little,song was played pretty regularly during middle school and high school,heard it on the radio,a little,somewhat,NA,not at all,not at all,not at all,NA,somewhat,NA,not at all,NA,a little
80,2011_1,17,NA,16-18,n/a,completely spontaneous,NA,mem,0,TRUE,FALSE,High school math teacher would leave the radio on during study hall and this song was often played,NA,neutral,NA,not at all,NA,not at all,NA,heard it on the radio in high school,"recognize the song, not the artist",somewhat,a little,not at all,NA,not at all,not at all,a little,NA,not at all,NA,very,NA
80,2011_2,NA,NA,15-18,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,pretty sure this was played often on the radio in high school,probably heard it on the radio in passing,a little,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
80,2011_3,NA,NA,n/a,n/a,NA,NA,0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,never heard it,only ever heard it in passing on the radio,not at all,a little,NA,NA,not at all,not at all,NA,NA,NA,NA,NA,NA
