Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,age_at_event,association,bluegrass,blues,bossa nova,choral,classical,Condition_Id,control,country,dance_remix,description,edm,emot_content,emot_intensity,energetic,experience,factor1_tg1_task0,familiarity,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,important,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,preference,,r_and_b,rap,rock,salsa,self_description,social,unique,version_familiarity,vintage,vivid,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked,internal_id,session
1,block_1,3,main task 1,4,15,NA,NA,NA,NA,21,22,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,I was with a guy I had a huge crush on and he sang this song to me.,NA,very positive,very,somewhat,This song was playing in the background while a guy I had a huge crush on sang it to me.,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,very,very,NA,NA,very,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,4,5,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard this song on the radio a lot.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,5,9,NA,NA,NA,NA,18,I was somewhere around 18,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,"I was with one of my close friends at a party, it was his favorite song at the time.",NA,very positive,very,a little,"I was at a party with one of my close friends, and I remember the day this song became his most favorite. He played it all the time.",NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,somewhat,somewhat,NA,NA,extremely,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,5,24,NA,NA,NA,NA,22,22 or somewhere around that age,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,Hanging out with a friend in his room.,NA,somewhat positive,a little,a little,I just remember this song randomly came on while me and my friend were hanging out in his room.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,a little,somewhat,NA,NA,somewhat,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,6,12,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard this song on the radio when it was popular.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,6,10,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I just remember hearing this song everywhere (on the radio, in the store, on youtube).",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,7,21,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard this song on the radio when it first came out and was popular.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,7,18,NA,NA,NA,NA,NA,N/A I can't remember,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I just remember hearing it on the radio a bunch when it first came out.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,8,22,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,No experience,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,8,13,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard this song on the radio during the time it was popular.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,9,19,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,No Experience,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,9,22,NA,NA,NA,NA,23,23 or somewhere around that age.,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,Heard this song played at a gas station while I was getting gas with my boyfriend at the time.,NA,neutral,a little,not at all,I heard it played on the radio a lot when it first came out. The first time I heard it was when I was at a gas station getting gas with my boyfriend at the time.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,a little,somewhat,NA,NA,extremely,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,10,3,NA,NA,NA,NA,17,17,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,Heard this song at a party.,NA,somewhat positive,a little,a little,"I remember when I first heard this song, it was at a party and everybody started dancing.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,a little,not at all,NA,NA,a little,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,10,16,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Started listening to this song after seeing the music video related to the fast and furious.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,11,23,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard this song on the radio a bunch when it first came out.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,11,4,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard this song played at one of the first parties I went to. It became one of my favorites.,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,love it!,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,12,17,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard this song on the radio a lot when it was popular.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,12,9,NA,NA,NA,NA,21,"I don't remember how old I was, but I definitely remember the first time I heard this song.",NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,I was alone and watching the performance on youtube.,NA,neutral,not at all,not at all,"I was randomly browsing youtube, and saw Robin Thicke and Miley Cyrus perform this.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,not at all,somewhat,NA,NA,somewhat,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,13,6,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I remember hearing this song on the radio a bunch, and my friends all loved this song.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,13,8,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard this song on the radio when it first came out.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,14,7,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard this song on the radio when it was popular and everyone was listening to it.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,14,19,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I've never heard this song.,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,15,14,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,No Experience,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,15,1,NA,NA,NA,NA,18,I can't remember exactly how old I was.,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,Private,NA,somewhat negative,very,not at all,This song helped me get through a break up.,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,love it!,,NA,NA,NA,NA,NA,not at all,a little,NA,NA,extremely,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,16,2,NA,NA,NA,NA,14,17,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,Going through a break up.,NA,neutral,somewhat,not at all,I was going through a break up..and feeling depressed just thinking about it.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,a little,a little,NA,NA,extremely,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,16,15,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I heard this song for the first time, the day the music video was posted on youtube.",NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,17,25,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard this song on the radio a lot when it first came out and was popular,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,17,20,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,No specific memories attached to this song. I just heard it on the radio a lot when it first came out.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,18,4,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,No Experience,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,18,7,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I heard this song for the first time when the music video was posted on Youtube.,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,love it!,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,19,10,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I listened to this song on the radio a lot when it first came out.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,19,25,NA,NA,NA,NA,23,Somewhere around 24.,NA,NA,NA,NA,NA,1,somewhat spontaneous,NA,NA,"I was alone at home, and going through a break up.",NA,somewhat negative,somewhat,not at all,"I was cleaning my place and feeling super depressed because my boyfriend and I had broken up. I remember this song randomly coming on, and feeling somewhat better after hearing it.",NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,not at all,somewhat,NA,NA,somewhat,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,20,20,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I heard this song on the radio a lot when it first came out.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,20,21,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I remember hearing this song on the radio when it first came out, and then watching the music video on Youtube.",NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,21,18,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard this song on the radio a lot when it first came out. I don't really have any specific  memory attached to it.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,21,3,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I was randomly browsing Youtube and found the music video for this song.,NA,very,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,love it!,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,22,8,NA,NA,NA,NA,17,17,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,"I was alone at home, and my boyfriend at the time sent me the music video to watch this song.",NA,very positive,somewhat,a little,"My boyfriend at the time sent me the music video to watch this song, then posted some of the lyrics on my facebook page.",NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a lot,,NA,NA,NA,NA,NA,not at all,extremely,NA,NA,extremely,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,22,23,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,No Experience,NA,not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,23,5,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard this song on the radio a bunch when it was popular and everyone was listening to it.,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,23,2,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard it on the radio when it was popular.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a little,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,24,1,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I heard this song played at a bunch of parties when It first came out.,NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,love it!,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,24,12,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I heard it on the radio a lot when it first came out and was popular.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,somewhat,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,3,main task 1,25,16,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I was going through a break up and this song randomly came on. I remember this song helped me get through a very tough time.,NA,somewhat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,love it!,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,5,main task 2,25,6,NA,NA,NA,NA,NA,N/A,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Heard it on the radio when it first came out,NA,a little,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not at all,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-22T23:39:32Z,606011,group_1,693836,session_1,1,2023-02-22T22:35:38Z,NA,NA,NA,not measured,NA,TRUE,40,2
1,block_1,1,consent,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-23T00:46:23Z,606012,group_1,693837,session_1,1,2023-02-22T22:36:43Z,NA,NA,NA,not measured,NA,TRUE,41,2
1,block_1,2,instructions,1,1,NA,NA,NA,NA,32,No,NA,NA,NA,NA,NA,1,completely spontaneous,NA,NA,My husband and I meeting for the first time.  It was destiny.,NA,option_4,option_0,option_3,I heard it when it would come on the radio.,NA,option_3,NA,NA,NA,NA,NA,NA,NA,NA,option_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,option_3,,NA,NA,NA,NA,NA,option_0,option_4,NA,NA,very,yes,NA,NA,2023-02-23T00:46:23Z,606012,group_1,693837,session_1,1,2023-02-22T22:36:43Z,NA,NA,NA,not measured,NA,TRUE,41,2
1,block_1,3,main task 1,1,12,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"I've heard this song in various places, the radio and pandora.",NA,extremely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,love it!,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,2023-02-23T00:46:23Z,606012,group_1,693837,session_1,1,2023-02-22T22:36:43Z,NA,NA,NA,not measured,NA,TRUE,41,2
