Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,age_at_event,association,bluegrass,blues,bossa nova,choral,classical,Condition_Id,control,country,dance_remix,description,edm,emot_content,emot_intensity,energetic,experience,factor1_tg1_task0,familiarity,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,important,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,preference,,r_and_b,rap,rock,salsa,self_description,social,unique,version_familiarity,vintage,vivid,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,5,main task 2,8,4,,,,,,No.,,,,,,1,,,,,,,,,I don't think I've ever heard it.  ,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,10,,,,,,"Not really.  My 20s, ages 20 to 29.  ",,,,,,1,,,,,,,,,"I've heard this song a bunch of times.  It was okay at first, but it became tiresome after a while.  ",,somewhat,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,7,,,,,,No.  ,,,,,,1,,,,,,,,,I've heard it a few times.  The instrumental is okay.  I'm not a fan of the repetitive vocal melody.  ,,a little,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,5,,,,,20,Age 19 to 25.  A resort in Mexico.  My ex.  ,,,,,,1,completely spontaneous,,,"I was on vacation with my ex, and the resort was putting on a skit or a presentation of some sort.  ",,somewhat positive,somewhat,somewhat,I enjoy this song.  It's very energetic and heavy for pop music.  ,,extremely,,,,,,,,,somewhat,,,,,,,,,,,,love it!,,,,,,,somewhat,very,,,very,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,25,,,,,,No.,,,,,,1,,,,,,,,,"I've never heard it.  It sounds very generic, but not terrible.  ",,not at all,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,24,,,,,,No. ,,,,,,1,,,,,,,,,"I've never heard it, but I'm going to look it up, because I enjoy any latin pop metalcore type of song.  ",,not at all,,,,,,,,,,,,,,,,,,,,,love it!,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,23,,,,,,No.  ,,,,,,1,,,,,,,,,I think I've heard it before.  I don't like it very much.  ,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,3,,,,,,Age 19 to 22.  College.  ,,,,,,1,,,,,,,,,"I always enjoyed this type of pop music.  I listened to this song often, along with Kesha's other hits.  ",,extremely,,,,,,,,,,,,,,,,,,,,,love it!,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,16,,,,,,"Age 24 to 26.  Driving in my car, walking around my local neighborhood, drinking at the local bar.  ",,,,,,1,,,,,,,,,"I always enjoyed this song a lot.  I listened to it a lot when it came out, and I still listen to it often.  I know most of the lyrics.  I enjoy any trap song with ""scene pop"" vibes.  ",,extremely,,,,,,,,,,,,,,,,,,,,,love it!,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,19,,,,,,"My 20s, age 20 to 29.  ",,,,,,1,,,,,,,,,"I don't mind this song, but I haven't listened to it often.  I let it play on the radio if there's nothing else on that I prefer.  It's one of my favorite Ed Sheeran songs, but I don't enjoy most of his music.  ",,somewhat,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,12,,,,,,"I would associate this song with my mid 20s, age 23 to 26.  ",,,,,,1,,,,,,,,,"I enjoy this song.  It's not one of my favorite EDM trap pop songs, but it's midrange in quality.  It's not super energetic, but I do like the chorus and the rap verse.   ",,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,9,,,,,,No. ,,,,,,1,,,,,,,,,I've only heard it a few times.  It's easy to tune out.  I change the station if I hear it playing.  ,,a little,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,14,,,,,,No.,,,,,,1,,,,,,,,,"I've heard it many times, and I don't mind when I hear it.  ",,somewhat,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,21,15,,,,,,No.  ,,,,,,1,,,,,,,,,"I've heard it a few times, when I'm out at a restaurant or a bar.  It doesn't bother me, but I don't like it that much either.  ",,somewhat,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,22,8,,,,,,"My early 20s, age 20 to 23.  Driving in my car, down a certain road that is used as a ""shortcut"".  ",,,,,,1,,,,,,,,,"I enjoyed this song somewhat.  It was a bittersweet song, because it was released during a time when I was still young, but also just after the period in my life when I was much happier.  ",,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,23,22,,,,,,No.  ,,,,,,1,,,,,,,,,"I don't think I've heard this song.  I would rather listen to 50s doo wop, or someone who sings with a style more similar to that, but I don't mind this song.  ",,not at all,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,24,13,,,,,,No.  ,,,,,,1,,,,,,,,,I don't think I've heard this song before.  It sounds alright.  ,,not at all,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,11,,,,,,"My early to mid 20s, age 20 to 25.  ",,,,,,1,,,,,,,,,"I don't enjoy this song, or any song by that band.  Even when a friend has wanted to listen to their music, I'm often hesitant to agree.  I've heard them be compared to Nickelback, but I much prefer Nickelback.  ",,somewhat,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,1,6,"Exercising, doing the dishes, hanging out with friends, playing video games, and playing along to the music on an instrument.  ",31,,,2,2,4,1,3,1,,2,4,,4,,,,,,,"Vaporwave, EDM trap, crabcore",,3,2,,"Yes.  I used to listen to new music more often until the past few years.  This is partially because new genres and styles were invented more frequently in the past, especially during the late 2000s and early 2010s.  It's mostly because I spend more time playing music these days.  ",I spend a lot of time listening to crossover/fusion/hybrid/mashup type music.  ,4,,3,30-60,3,"I started guitar lessons at age 13.  I took a beginner piano course in high school at age 17.  I decided to start pursuing music as a career when I was 27.  I started to learn to play the Launchpad and EWI at age 29.  I started to practice piano more seriously at age 30.  I've only performed for an audience a handful of times, but I usually practice music for at least a half hour each day, in addition to the time I spend downloading plugins and demoing presets.  ",1,5,,1,,"Amazon Music, YouTube, Spotify.  Sometimes Radio Garden and other music apps.  ",4,,,2,4,4,2,option_3,,,,3,,yes,,,2023-02-09T00:44:26.000Z,598323,group_1,684989,session_1,1,2023-02-08T23:22:58.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,10,,,,,,24-26,,,,,,1,,,,,,,,,I didn't listen to this song until a couple of years ago because I got with my boyfriend and he really likes it.,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,19,,,,,,N/A,,,,,,1,,,,,,,,,I've heard it on the radio and maybe on TV.,,a little,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,24,,,,,,N/A,,,,,,1,,,,,,,,,I've heard it on the radio a bit.,,a little,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,9,,,,,,N/A,,,,,,1,,,,,,,,,N/A,,not at all,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,23,,,,,,22-23,,,,,,1,,,,,,,,,I listened to it a lot on my own playlists and I also heard it a lot when I worked at Dunkin' during summer 2019.,,extremely,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,13,,,,,,N/A,,,,,,1,,,,,,,,,It probably came out when I was in high school and I always heard it a lot but my biggest memory is when they performed it on Kpop survival shows.,,very,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,11,,,,,,N/A,,,,,,1,,,,,,,,,I heard it a lot against my will since it came out.,,extremely,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,6,,,,,,N/A,,,,,,1,,,,,,,,,I LOVE THIS SONG. Carly Rae Jepsen is a pop legend and this was my introduction to her.,,extremely,,,,,,,,,,,,,,,,,,,,,love it!,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,3,,,,,,13-Dec,,,,,,1,,,,,,,,,I listened to it a lot in middle school. I liked it a lot then.,,extremely,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,14,,,,,20,N/A,,,,,,1,somewhat spontaneous,,,I was by myself at home watching the drama unfold when Taeyeon from SNSD was supposed to perform this on a collaboration stage and didn't.,,somewhat positive,not at all,a little,I've always heard it a lot against my will.,,very,,,,,,,,,not at all,,,,,,,,,,,,not at all,,,,,,,a little,somewhat,,,a little,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,15,,,,,,N/A,,,,,,1,,,,,,,,,I have never liked this song and always heard it against my will since it came out.,,very,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,5,,,,,,N/A,,,,,,1,,,,,,,,,I liked it a bit when it came out but it got overplayed and I haven't liked it since.,,extremely,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,22,,,,,,N/A,,,,,,1,,,,,,,,,I have heard it on the radio a bit.,,a little,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,17,,,,,,N/A,,,,,,1,,,,,,,,,I have always liked it since it came out. I love Rihanna.,,extremely,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,12,,,,,,N/A,,,,,,1,,,,,,,,,I liked this song before it got super popular because I heard it on Tumblr and always followed Charli XCX since those days. She is a legend now but this song doesn't hold up that well in my opinion.,,extremely,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,7,,,,,,N/A,,,,,,1,,,,,,,,,My partner really likes this song but I never really have.,,somewhat,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,21,,,,,,N/A,,,,,,1,,,,,,,,,I've heard it on the radio over the years and always thought it sounded generic and boring.,,a little,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,4,,,,,12,N/A,,,,,,1,completely spontaneous,,,I was in the middle school locker room with the other girls and one girl was singing this very impressively for us.,,somewhat positive,not at all,a little,I liked this song a bit in middle school and it's probably one of my favorite Adele songs but that's not saying much as she very intensely bores me.,,very,,,,,,,,,a little,,,,,,,,,,,,a little,,,,,,,very,somewhat,,,very,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,8,,,,,,N/A,,,,,,1,,,,,,,,,"I think I was in middle school or early high school when this came out, I listened to it a couple of times on my own but after that, I only heard it against my will and often.",,very,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,1,,,,,,N/A,,,,,,1,,,,,,,,,I had this on my iPod in middle school but only hear it on the radio sometimes now.,,very,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,20,,,,,,N/A,,,,,,1,,,,,,,,,I have only heard it very occasionally but I do like it.,,somewhat,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,25,,,,,,N/A,,,,,,1,,,,,,,,,I really like the album this song is on and I liked this song more than I do now before it got overplayed.,,extremely,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,16,,,,,,N/A,,,,,,1,,,,,,,,,I think this is my first time hearing it.,,not at all,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,2,,,,,,13-Dec,,,,,,1,,,,,,,,,I had this CD in middle school and love this song. It was the first Lady Gaga song I heard and I really like her.,,extremely,,,,,,,,,,,,,,,,,,,,,love it!,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,18,,,,,,N/A,,,,,,1,,,,,,,,,I liked it the first couple of times I heard it but I quickly got sick of it.,,very,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,1,,,,,,N/A,,,,,,1,,,,,,,,,I have heard the Alicia Keys version and liked that in middle school.,,somewhat,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,13,,,,,,N/A,,,,,,1,,,,,,,,,I have heard the original and don't like it.,,a little,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,7,,,,,,N/A,,,,,,1,,,,,,,,,It's one of my least favorite Katy Perry songs.,,very,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,20,,,,,,N/A,,,,,,1,,,,,,,,,I liked it when I first heard it and listened to it a lot but I got sick of it as it got overplayed.  I never liked the version with Justin Bieber.,,very,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,8,,,,,,N/A,,,,,,1,,,,,,,,,I never really liked it but I love Janelle Monae.,,a little,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,23,,,,,,23,,,,,,1,,,,,,,,,I've always liked this song ok. My biggest memories of it are from the Happiness Begins Tour (Jonas Brothers) that I went to a few shows of with my friends.,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,5,,,,,,14-Dec,,,,,,1,,,,,,,,,I remember seeing it on MTV all the time in middle school.,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,15,,,,,,N/A,,,,,,1,,,,,,,,,I thought this song was pretty good for a few years but now I'm sick of it.,,very,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,6,,,,,,13-14,,,,,,1,,,,,,,,,This album is a pop classic but this is one of my least favorite Katy Perry songs.,,very,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,3,,,,,,14-Dec,,,,,,1,,,,,,,,,I loved this song in middle school and still do now. It was the first Kesha song I ever heard. I had all her CDs back then.,,extremely,,,,,,,,,,,,,,,,,,,,,love it!,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,9,,,,,,N/A,,,,,,1,,,,,,,,,I HATE MAROON 5.,,somewhat,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,14,,,,,,N/A,,,,,,1,,,,,,,,,It was popular when I was in high school but I never really heard it much or liked it.,,a little,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,21,,,,,,N/A,,,,,,1,,,,,,,,,I can't think of the title of this song but I know it's a Drake song I've heard before and thought was ok.,,a little,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,24,,,,,,N/A,,,,,,1,,,,,,,,,I liked it when it came out but I like it less now.,,very,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,18,,,,,,N/A,,,,,,1,,,,,,,,,I hate this song. It reminds me of domestic abuse.,,very,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,17,,,,,,N/A,,,,,,1,,,,,,,,,I really hate Maroon 5 and especially this song.,,somewhat,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,2,,,,,,14-Dec,,,,,,1,,,,,,,,,I loved this CD in middle school.,,extremely,,,,,,,,,,,,,,,,,,,,, a lot,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,16,,,,,,18-19,,,,,,1,,,,,,,,,I liked this song when it came out but it got overplayed.,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,19,,,,,,N/A,,,,,,1,,,,,,,,,I haven't liked Ed Sheeran since his first album.,,very,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,10,,,,,,N/A,,,,,,1,,,,,,,,,I liked this song and always felt guilty for that because of all the discourse on Tumblr at the time about how it promoted rape culture.,,very,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,21,25,,,,,,N/A,,,,,,1,,,,,,,,,I didn't hear this song until I was watching an award show in like 2019. I think it's ok.,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,22,12,,,,,,N/A,,,,,,1,,,,,,,,,I think it's a Katy Perry song I used to hear on the radio a lot.,,somewhat,,,,,,,,,,,,,,,,,,,,,a little,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,23,22,,,,,,N/A,,,,,,1,,,,,,,,,This is probably the most annoying Ed Sheeran song.,,a little,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,24,4,,,,,,13-14,,,,,,1,,,,,,,,,I listened to it a lot in middle school on my iPod.,,very,,,,,,,,,,,,,,,,,,,,,somewhat,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,11,,,,,,N/A,,,,,,1,,,,,,,,,I got to know it against my will on the radio and in public.,,a little,,,,,,,,,,,,,,,,,,,,,not at all,,,,,,,,,,,,yes,,,2023-02-09T00:19:51.000Z,598324,group_1,684990,session_1,1,2023-02-08T23:23:57.000Z,,,,not measured,,TRUE
