Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,age_at_event,association,Condition_Id,control,description,emot_content,emot_intensity,energetic,experience,factor1_tg1_task0,familiarity,important,preference,,social,unique,version_familiarity,vivid,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,3,main task 1,25,20,29,28-30,1,completely spontaneous,I had sex with some guy to this song and it was really good.,very positive,extremely,extremely,I used to keep this on a playlist of sex songs.,,extremely,a little,love it!,,extremely,not at all,,very,yes,,,2023-03-16T00:55:39.000Z,622920,group_1,715804,session_1,1,2023-03-15T23:36:43.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,4,25,25-33 this song is timeless,1,completely spontaneous,"I used to use this song as my ""get ready to go out"" anthem so I remember putting on makeup and blasting it.",very positive,very,very,"I have loved this song since the first time I ever heard it on the radio. I've had it on mp3 players, as a ringtone, on playlists, and I quote it often even though most people don't even recognize the source.",,extremely,somewhat,love it!,,a little,a little,,very,yes,,,2023-03-16T00:55:39.000Z,622920,group_1,715804,session_1,1,2023-03-15T23:36:43.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,1,,,,,,,,,,,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,26,,1,completely spontaneous,I recall a contestant on The Voice performing this song and it was her own rendition that was so unique and touching. I'll never forget it. ,option_2,option_0,option_1,,,option_3,option_0,,,option_0,option_1,,a little,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,11,,My late 20s. ,1,,,,,,I've heard the song on the radio when driving around time but not much thought going into it. ,,very,,a little,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,1,,,,,,,,,,,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,24,,Late 30s,1,,,,,,"Hearing it on Spotify and the radio. Trying to figure out who the aritst is, is it Post Malone or The Weekend, I get those confused. ",,somewhat,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,,,1,,,,,,,,,,,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,23,,No,1,,,,,,I've heard it on the radio. ,,very,,a little,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,13,,"No, can't recall. ",1,,,,,,"Hearing it on the radio, signing to it in the car, playing it on Spotify",,extremely,, a lot,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,20,,No,1,,,,,,"Listening to it on the radio, on Spotify",,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,14,33,"Early 30s, my friend Melissa and her son Lucas. ",1,completely spontaneous,Dancing with my friend's toddler to this song as their nanny cam records us. ,very positive,not at all,extremely,"Hearing it on the radio, signing to it in the car, dancing to it at my friend's house. Wanting to see this performer live. ",,extremely,a little,love it!,,extremely,a little,,very,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,8,,No,1,,,,,,Listening to it on the radio,,very,,somewhat,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,15,29,"late 20s, my friend Maria who got married and had this song as her first dance with her husband. ",1,somewhat deliberate,This was my friend's wedding dance song. ,very positive,not at all,very,"Hearing it on the radio, signing to it in the car, playing it on Spotify. ",,extremely,very,love it!,,extremely,very,,a little,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,25,,mid 30s,1,,,,,,"Listening to it on the radio when driving, seeing it performed on SNL. ",,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,5,20,"post high school life, living in San Francisco working for a radio station that played them a lot. ",1,completely spontaneous,"Working at a radio station, as one of my first jobs out of high school and this song was played often during my shifts. ",very positive,not at all,somewhat,"Hearing it on the radio, signing to it in the car, playing it while working at a radio station. ",,extremely,somewhat,love it!,,a little,very,,extremely,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,19,,Early 30s. ,1,,,,,,"I've heard it on the radio, have it on my Spotify",,very,,somewhat,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,21,,Mid 30s,1,,,,,,"Hearing it on the radio, signing to it in the car, playing it on Spotify",,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,18,,Late 20s,1,,,,,,"I've heard this specific cover of this song, that's Boyce Avenue out of Florida. Great youtube channel with covers of popular radio songs. ",,very,,a little,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,2,,"Early 30s, living in Los Angeles. ",1,,,,,,"Hearing it on the radio, signing to it in the car",,very,,a little,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,12,34,Mid 30s,1,completely spontaneous,Getting my friend's toddler to dance to this song on a rainy day at their house. ,very positive,a little,extremely,"Listening to it on the radio, playing it on the TV, watching the Oscars",,extremely,a little,love it!,,extremely,a little,,very,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,3,,"Mid 20s, living in Fullerton. ",1,,,,,,"Hearing it on the radio, signing to it in the car",,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,24,,No,1,,,,,,I've heard it on the radio in passing. ,,not at all,,not at all,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,17,,No,1,,,,,,"Hearing it on the radio, signing to it in the car, watching it performed at the Super Bowl this year. ",,a little,,a little,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,10,,Mid 30s,1,,,,,,"hearing it on the radio, seeing a live performance on TV. ",,very,,a little,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,7,,Late 20s,1,,,,,,"Hearing it on the radio, signing to it in the car, watching a Super Bowl performance by the singer",,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,16,,Mid 30s,1,,,,,,"Listening to it on the radio, singing to it in the car, playing it at home when I game. ",,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,1,25,Mid 20s,1,neither,Watching an interpretation of this song on So You Think You Can Dance. ,very positive,not at all,not at all,"Hearing it on the radio, signing to it in the car",,extremely,not at all,somewhat,,not at all,very,,somewhat,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,21,,No,1,,,,,,Never,,not at all,,not at all,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,9,27,late 20s. ,1,completely spontaneous,Being drunk with a guy signing this song on repeat. ,neutral,very,somewhat,"Hearing it on the radio, signing to it in the car, singing it at home, also recall a lawsuit pertaining this song. ",,extremely,somewhat,love it!,,somewhat,somewhat,,a little,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,4,,early 30s,1,,,,,,"I love the original version with Katy Perry and Kanye West. I've listened to it on the radio, at a friends house, sang to it in the car. ",,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,23,,no,1,,,,,,none,,not at all,,not at all,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,1,,Late 20s,1,,,,,,"Hearing it on the radio, at bars, dance clubs, playing it at home. ",,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,4,,Early 20s. ,1,,,,,,"Hearing it on the radio, singing to it in the car. dancing to it at a bar or club. ",,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,17,,Mid 30s,1,,,,,,"Hearing it on the radio, playing it on my Spotify",,extremely,, a lot,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,16,,"Early 30s, living in Los Angeles. Paul Walker who died. ",1,,,,,,"Hearing this on the radio, at Universal Studios, watching it performed on The Voice",,somewhat,,somewhat,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,6,30,early 30s,1,completely spontaneous,Hanging out with my friends at a restaurant/bar and the song plays over the speakers and we all start singing it. ,very positive,not at all,extremely,"Hearing it on the radio, signing it outloud, dancing to it. ",,extremely,a little, a lot,,extremely,somewhat,,extremely,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,12,,Early 30s. ,1,,,,,,"Hearing it on the radio, seeing it performed on Dancing with the Stars. Also I recall some sort of controversy with the singer. ",,a little,,a little,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,22,,No,1,,,,,,None,,not at all,,not at all,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,19,,No,1,,,,,,None,,not at all,,not at all,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,13,,Mid 30s,1,,,,,,"Hearing it on the radio TOO MUCH, seeing it performed live on TV",,extremely,,not at all,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,20,,late 30s,1,,,,,,Playing it on Spotify while gaming. Love Coldplay. ,,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,7,,Early 30s,1,,,,,,"Hearing it on the radio, singing to it in my car or home, hearing it at bars",,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,18,,Mid 30s,1,,,,,,Hearing it on the radio,,very,, a lot,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,14,,No,1,,,,,,None,,not at all,,not at all,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,8,,Early 30s,1,,,,,,"Hearing this song on the radio, but don't often play it all the way through, This artist kinda bores me. ",,a little,,a little,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,15,,Mid 30s,1,,,,,,"Hearing it on the radio, signing to it in the car",,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,21,6,,Early 30s. ,1,,,,,,Hearing it on the radio and singing to it. ,,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,2,,No,1,,,,,,None,,not at all,,somewhat,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,22,11,,Early 30s,1,,,,,,"Hearing it on the radio, singing to it. ",,extremely,,love it!,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,5,,Late 20s. ,1,,,,,,"Hearing it on the radio, signing to it in the car, playing it on Spotify",,very,,somewhat,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,23,25,,Mid 30s,1,,,,,,"Hearing it on the radio, playing it on Spotify",,very,,somewhat,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,3,,early 30s,1,,,,,,"Hearing it at parties, on the radio. ",,very,,not at all,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,24,10,29,"late 20s, early 30s. Living in Los Angeles, seeing the performer live with my friend Melissa. ",1,neither,Watching Justin perform this song live as part of his closing song on his 20/20 tour. Sharing that experience multiple times with my friend Melissa. ,very positive,very,extremely,"Going to the concert for this song, hearing it on the radio, singing to it, playing it on spotify, watching videos online of this artist perform it. ",,extremely,very,love it!,,extremely,very,,extremely,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,9,,Late 20s. ,1,,,,,,"Hearing it on the radio, signing to it in the car",,somewhat,,a little,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,22,,No,1,,,,,,Hearing it on the radio. ,,not at all,,a little,,,,,,yes,,,2023-03-16T21:47:26.000Z,623786,group_1,716969,session_1,1,2023-03-16T20:57:37.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,1,,,,,,,,,,,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,1,neither,,,,,,,,,,,,,,not at all,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,16,,n/a,1,,,,,,heard it on the radio a couple times,,a little,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,1,,,,,,,,,,,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,3,,15-16,1,,,,,,heard it on the radio a lot when it came out ,,a little,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,,,1,,,,,,,,,,,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,6,14,14,1,somewhat spontaneous,i remember hearing in high school. it was pretty popular at the time and lots of jokes were made about it. ,neutral,not at all,a little,"heard it around me a lot, didn't really listen to it on my own",,a little,not at all,a little,,somewhat,not at all,,a little,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,20,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,7,,n/a,1,,,,,,n/a,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,23,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,23,17,17,1,completely spontaneous,I remember listening to this for the first time while I was depressed. It was a negative time but I enjoyed the song ,somewhat negative,a little,not at all,used to listen to it a while ago ,,somewhat,not at all,somewhat,,not at all,a little,,somewhat,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,6,,15-16,1,,,,,,heard it on the radio a lot when it came out ,,somewhat,,a little,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,25,,n/a,1,,,,,,heard it once or twice somewhere,,not at all,,a little,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,8,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,5,,14,1,,,,,,this song got popular while I was in middle school so I heard it along back then,,a little,,somewhat,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,17,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,17,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,22,,n/a,1,,,,,,never heard before,,not at all,,somewhat,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,12,,not sure,1,,,,,,Heard it on the radio a lot when it came out,,a little,,a little,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,9,14,15,1,somewhat spontaneous,I remember this was on the radio while I was in the car with my brother and mother and they were talking about it ,neutral,not at all,a little,heard on the radio a lot,,a little,a little,a little,,a little,a little,,a little,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,14,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,7,,15,1,,,,,,heard on the radio a lot ,,a little,,a little,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,11,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,19,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,9,17,17-18,1,somewhat spontaneous,I remember listening to this in my room once a while ago ,neutral,not at all,not at all,"heard it on the radio a lot, listened to it on my own a couple times, but not often",,somewhat,not at all,a little,,not at all,not at all,,a little,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,10,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,3,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,11,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,20,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,14,,16-17,1,,,,,,heard on the radio when it came out ,,a little,,a little,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,10,13,14-15,1,completely spontaneous,This song came out while I was in middle school. It was a very different sound for radio music at the time so I remember it.  I listened to it on the radio and in my room. ,neutral,a little,a little,I liked it a lot when it came out. It sounded very different from other songs at the time. ,,very,not at all,somewhat,,somewhat,not at all,,somewhat,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,25,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,19,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,13,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,21,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,18,,n/a,1,,,,,,never herd before,,not at all,,a little,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,18,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,12,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,2,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,5,13,13-14,1,completely spontaneous,I was on my own listening to this in my room. I listened to it a lot. ,somewhat positive,a little,not at all,I listened to this a lot when it was popular. ,,very,not at all, a lot,,not at all,a little,,somewhat,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,13,12,15,1,neither,"I remember hearing this for the first time in my kitchen, my mom was listening to it.",neutral,not at all,not at all,heard it around me a couple times ,,not at all,not at all,not at all,,a little,a little,,a little,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,2,,n/a,1,,,,,,never heard before,,not at all,,not at all,,,,,,yes,,,2023-03-28T15:52:35.000Z,632806,group_1,728269,session_1,1,2023-03-28T15:13:36.000Z,,,,not measured,,TRUE
