Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,a cappella,active_choice,activities,age,bluegrass,blues,bossa nova,choral,classical,Condition_Id,country,dance_remix,edm,fav_genres,favorite_genres,folk_indie,funk,genres,habit_change,habits_overall,hip hop,jazz,listen_time,metal,music_performance,musical theatre,new_mus,new_music,opera,overall,platform,pop,,r_and_b,rap,rock,salsa,self_description,similarity,vintage,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
1,block_1,3,main task 1,23,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,23,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,19,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,22,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,13,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,21,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,24,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,21,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,22,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,23,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,24,15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,23,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,1,7,"driving, walking, cleaning, chores, ",25,2,1,1,1,3,1,1,2,1,"alternative rock, indie, surfpunk",,5,2,,"I listened to a lot of ""emo"" music as a teenager/young adult but have started to listen to more folk/indie music. I am also more open to listening to music outside of my usual genre, such as hip hop/rap ",,2,2,4hrs or more,2,unsure of exact ages but played violin for 1-2 years as child and played piano for 1-2 years shortly after (or before),1,5,,1,,"youtube, spotify, vinyls",4,,2,2,3,1,option_1,,2,yes,,,2023-02-01T18:13:34.000Z,592461,group_1,677859,session_1,1,2023-02-01T17:52:14.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,21,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,24,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,19,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,13,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,15,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,16,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,17,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,18,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,19,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,20,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,21,22,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,22,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,23,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,24,23,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,25,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,4,break,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,1,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,2,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,3,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,4,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,5,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,6,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,7,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,8,22,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,9,21,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,10,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,11,24,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,12,15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,13,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,14,23,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,15,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,16,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,17,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,18,13,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,19,8,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,20,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,21,20,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,22,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,23,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,24,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,5,main task 2,25,19,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,6,post survey,1,1,3,5,"Relaxing by myself in the evening, driving, cleaning, and partying",29,1,2,1,1,2,1,2,2,2,"R&B, Pop, Hip Hop",,2,3,,No not exactly but the more music that comes out the more I listen to old music that I loved growing up.,I mostly put music on to relax in the evenings. I generally do not like music playing in the background unless I'm focused on a task and can tune it out.,4,2,15-30,1,not a musician,3,6,,1,,"Radio, YouTube, Amazon Music",5,,5,4,3,1,option_1,,4,yes,,,2023-02-01T18:22:13.000Z,592462,group_1,677860,session_1,1,2023-02-01T17:51:21.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,592463,group_1,677861,session_1,1,2023-02-01T17:53:04.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,no,,,,592463,group_1,677861,session_1,1,2023-02-01T17:53:04.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,no,,,,592463,group_1,677861,session_1,1,2023-02-01T17:53:04.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,no,,,,592463,group_1,677861,session_1,1,2023-02-01T17:53:04.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,10,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,no,,,,592463,group_1,677861,session_1,1,2023-02-01T17:53:04.000Z,,,,not measured,,TRUE
1,block_1,1,consent,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,2,instructions,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,1,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,2,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,3,25,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,4,15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,5,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,6,11,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,7,23,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,8,18,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,9,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,10,17,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,11,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,12,19,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,13,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
1,block_1,3,main task 1,14,22,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,yes,,,2023-02-01T18:54:20.000Z,592465,group_1,677863,session_1,1,2023-02-01T17:53:22.000Z,,,,not measured,,TRUE
